Dataset Atlas Type Value
SWU4 Hammer Hom 0.013326543528113374
SWU4 Hammer Hom 0.01685027122449249
SWU4 Hammer Hom 0.014648903934357657
SWU4 Hammer Hom 0.01927833059224658
SWU4 Hammer Hom 0.011931801408265016
SWU4 Hammer Hom 0.02364752485014107
SWU4 Hammer Hom 0.009894302359650137
SWU4 Hammer Hom 0.030534942446823345
SWU4 Hammer Hom 0.010137636794614857
SWU4 Hammer Hom 0.009159574464675113
SWU4 Hammer Hom 0.012814694998769338
SWU4 Hammer Hom 0.01606165459125461
SWU4 Hammer Hom 0.015988880038240796
SWU4 Hammer Hom 0.007529227475535068
SWU4 Hammer Hom 0.010658469072557289
SWU4 Hammer Hom 0.005890929218778294
SWU4 Hammer Hom 0.03349817289361562
SWU4 Hammer Hom 0.020036906675435427
SWU4 Hammer Hom 0.01539735344155908
SWU4 Hammer Hom 0.009597118244354188
SWU4 Hammer Hom 0.01412136358330137
SWU4 Hammer Hom 0.017971287535863512
SWU4 Hammer Hom 0.01873629421357182
SWU4 Hammer Hom 0.01441273932509523
SWU4 Hammer Hom 0.014228276698325028
SWU4 Hammer Hom 0.007790812911527705
SWU4 Hammer Hom 0.02066313230213
SWU4 Hammer Hom 0.00810413148186048
SWU4 Hammer Hom 0.023340710854980084
SWU4 Hammer Hom 0.006603746271075124
SWU4 Hammer Hom 0.015519516088606546
