Dataset Atlas Type Value
SWU4 DKT Ipsi 0.7989413370066417
SWU4 DKT Ipsi 0.8437046056757534
SWU4 DKT Ipsi 0.8162581423598373
SWU4 DKT Ipsi 0.8297454738257906
SWU4 DKT Ipsi 0.8096192055293826
SWU4 DKT Ipsi 0.7975243062796276
SWU4 DKT Ipsi 0.8270499484995232
SWU4 DKT Ipsi 0.8235991347044205
SWU4 DKT Ipsi 0.8816458287958422
SWU4 DKT Ipsi 0.8264009096124283
SWU4 DKT Ipsi 0.8247836908346549
SWU4 DKT Ipsi 0.8397283871370874
SWU4 DKT Ipsi 0.8212289060331518
SWU4 DKT Ipsi 0.816057884917704
SWU4 DKT Ipsi 0.8830803825908817
SWU4 DKT Ipsi 0.83640544638415
SWU4 DKT Ipsi 0.8570041051979712
SWU4 DKT Ipsi 0.827521235835385
SWU4 DKT Ipsi 0.8933314583567705
SWU4 DKT Ipsi 0.8336478404079991
SWU4 DKT Ipsi 0.8553227301932683
SWU4 DKT Ipsi 0.797601485875332
SWU4 DKT Ipsi 0.8364255336873295
SWU4 DKT Ipsi 0.858804353721529
SWU4 DKT Ipsi 0.8526218680898624
SWU4 DKT Ipsi 0.7364212891744337
SWU4 DKT Ipsi 0.8361757851669653
SWU4 DKT Ipsi 0.8251300481401826
SWU4 DKT Ipsi 0.8081641315438787
SWU4 DKT Ipsi 0.8728689228845065
SWU4 DKT Ipsi 0.8332266652843019
SWU4 DKT Ipsi 0.8327964492461566
SWU4 DKT Ipsi 0.750177489282846
SWU4 DKT Ipsi 0.8149620086947391
SWU4 DKT Ipsi 0.8636353598043924
SWU4 DKT Ipsi 0.8263366469400434
SWU4 DKT Ipsi 0.8224040553508508
SWU4 DKT Ipsi 0.8043847165194957
SWU4 DKT Ipsi 0.8868535143473535
SWU4 DKT Ipsi 0.7625781540410224
SWU4 DKT Ipsi 0.8385085652163101
SWU4 DKT Ipsi 0.8670036888504603
SWU4 DKT Ipsi 0.8801018700784323
SWU4 DKT Ipsi 0.8672520113888367
SWU4 DKT Ipsi 0.7630301402293791
SWU4 DKT Ipsi 0.7785234641004383
SWU4 DKT Ipsi 0.8174206948153309
SWU4 DKT Ipsi 0.8037255448881632
SWU4 DKT Ipsi 0.871510433470522
SWU4 DKT Ipsi 0.794548299476479
SWU4 DKT Ipsi 0.8093087639986182
SWU4 DKT Ipsi 0.7827987749709693
SWU4 DKT Ipsi 0.8232877228595826
SWU4 DKT Ipsi 0.8394231735341114
SWU4 DKT Ipsi 0.8904424252042201
SWU4 DKT Ipsi 0.8499077550555149
SWU4 DKT Ipsi 0.8460160824916092
SWU4 DKT Ipsi 0.7994010790561874
SWU4 DKT Ipsi 0.9087487367084254
SWU4 DKT Ipsi 0.8693108440022348
SWU4 DKT Ipsi 0.7548638707291246
