Dataset Atlas Type Value
NYU_2 AAL Hom 0.34933108771929827
NYU_2 AAL Hom 0.4864034210526316
NYU_2 AAL Hom 0.5356150526315789
NYU_2 AAL Hom 0.5380542982456141
NYU_2 AAL Hom 0.4536529298245614
NYU_2 AAL Hom 0.42974052631578946
NYU_2 AAL Hom 0.33146980701754386
NYU_2 AAL Hom 0.4421813157894737
NYU_2 AAL Hom 0.6001055263157895
NYU_2 AAL Hom 0.45129149122807016
NYU_2 AAL Hom 0.4312362807017544
NYU_2 AAL Hom 0.355758649122807
NYU_2 AAL Hom 0.4033093157894737
NYU_2 AAL Hom 0.3896674210526316
NYU_2 AAL Hom 0.5840340877192984
NYU_2 AAL Hom 0.49456477192982456
NYU_2 AAL Hom 0.3881155789473684
NYU_2 AAL Hom 0.32095021052631584
NYU_2 AAL Hom 0.4310621403508772
NYU_2 AAL Hom 0.46175021052631576
NYU_2 AAL Hom 0.45756649122807014
NYU_2 AAL Hom 0.3735942982456141
NYU_2 AAL Hom 0.4258021929824562
NYU_2 AAL Hom 0.49527243859649117
NYU_2 AAL Hom 0.4895243859649123
NYU_2 AAL Hom 0.35163908771929825
NYU_2 AAL Hom 0.4754447543859649
NYU_2 AAL Hom 0.4475734210526316
NYU_2 AAL Hom 0.4335785438596491
NYU_2 AAL Hom 0.3779266140350877
NYU_2 AAL Hom 0.40377135087719296
NYU_2 AAL Hom 0.5762529298245614
NYU_2 AAL Hom 0.3809957719298245
NYU_2 AAL Hom 0.4112382456140351
NYU_2 AAL Hom 0.34204249122807023
NYU_2 AAL Hom 0.35734273684210516
NYU_2 AAL Hom 0.44172282456140355
NYU_2 AAL Hom 0.3908641578947368
NYU_2 AAL Hom 0.34261389473684206
NYU_2 AAL Hom 0.36938763157894733
NYU_2 AAL Hom 0.5758490877192982
NYU_2 AAL Hom 0.4301218245614036
NYU_2 AAL Hom 0.3999509473684211
NYU_2 AAL Hom 0.4632798070175438
NYU_2 AAL Hom 0.41715450877192983
NYU_2 AAL Hom 0.3728526842105263
NYU_2 AAL Hom 0.39352301754385965
NYU_2 AAL Hom 0.35697484210526315
NYU_2 AAL Hom 0.3942646140350877
NYU_2 AAL Hom 0.4743389298245614
NYU_2 AAL Hom 0.6217813333333332
NYU_2 AAL Hom 0.3680480701754386
NYU_2 AAL Hom 0.44342845614035087
NYU_2 AAL Hom 0.33981205263157893
NYU_2 AAL Hom 0.3748039298245614
NYU_2 AAL Hom 0.39005501754385963
NYU_2 AAL Hom 0.5108424736842104
NYU_2 AAL Hom 0.37759482456140353
NYU_2 AAL Hom 0.4875937368421053
NYU_2 AAL Hom 0.44341984210526314
NYU_2 AAL Hom 0.3613064912280701
NYU_2 AAL Hom 0.3411182280701755
NYU_2 AAL Hom 0.4123179824561403
NYU_2 AAL Hom 0.43594377192982453
NYU_2 AAL Hom 0.4089848070175438
NYU_2 AAL Hom 0.3890137719298245
NYU_2 AAL Hom 0.46686505263157896
NYU_2 AAL Hom 0.41059164912280705
NYU_2 AAL Hom 0.5127647192982456
NYU_2 AAL Hom 0.41592935087719296
NYU_2 AAL Hom 0.49627742105263156
NYU_2 AAL Hom 0.6884816315789474
NYU_2 AAL Hom 0.5512884210526315
NYU_2 AAL Hom 0.34178556140350874
NYU_2 AAL Hom 0.4189649298245614
NYU_2 AAL Hom 0.5078737719298245
NYU_2 AAL Hom 0.6205871754385965
NYU_2 AAL Hom 0.5270853859649123
NYU_2 AAL Hom 0.4249028421052631
NYU_2 AAL Hom 0.35692656140350876
NYU_2 AAL Hom 0.5144995263157895
NYU_2 AAL Hom 0.4097494385964912
NYU_2 AAL Hom 0.3776508421052632
NYU_2 AAL Hom 0.4078781228070175
NYU_2 AAL Hom 0.35714994736842104
NYU_2 AAL Hom 0.5009591403508772
NYU_2 AAL Hom 0.371930649122807
NYU_2 AAL Hom 0.5143062280701755
NYU_2 AAL Hom 0.4884640175438597
NYU_2 AAL Hom 0.37569626315789467
NYU_2 AAL Hom 0.3011805438596491
NYU_2 AAL Hom 0.33143294736842105
NYU_2 AAL Hom 0.334619350877193
NYU_2 AAL Hom 0.4716384912280702
NYU_2 AAL Hom 0.5415168070175439
NYU_2 AAL Hom 0.4060758245614035
NYU_2 AAL Hom 0.48381535087719296
NYU_2 AAL Hom 0.4736848771929824
NYU_2 AAL Hom 0.5534770877192984
NYU_2 AAL Hom 0.49265043859649127
NYU_2 AAL Hom 0.32917442105263156
NYU_2 AAL Hom 0.3714135614035088
NYU_2 AAL Hom 0.42659314035087714
NYU_2 AAL Hom 0.6133345438596493
NYU_2 AAL Hom 0.37942992982456136
NYU_2 AAL Hom 0.49583501754385967
NYU_2 AAL Hom 0.4457412982456141
NYU_2 AAL Hom 0.4019552631578947
NYU_2 AAL Hom 0.4584663157894737
NYU_2 AAL Hom 0.45608545614035084
NYU_2 AAL Hom 0.4154324912280702
NYU_2 AAL Hom 0.5895053333333333
NYU_2 AAL Hom 0.38621924561403514
NYU_2 AAL Hom 0.5357985964912281
NYU_2 AAL Hom 0.34544678947368423
NYU_2 AAL Hom 0.515426298245614
NYU_2 AAL Hom 0.3999258070175439
NYU_2 AAL Hom 0.4741637543859649
NYU_2 AAL Hom 0.4436458771929825
NYU_2 AAL Hom 0.49388947368421054
NYU_2 AAL Hom 0.4443904561403508
NYU_2 AAL Hom 0.6099839122807018
NYU_2 AAL Hom 0.36001847368421047
NYU_2 AAL Hom 0.419458052631579
NYU_2 AAL Hom 0.30763270175438595
NYU_2 AAL Hom 0.4854643157894737
NYU_2 AAL Hom 0.4812546666666667
NYU_2 AAL Hom 0.3564142982456141
NYU_2 AAL Hom 0.39305726315789474
NYU_2 AAL Hom 0.4129185438596491
NYU_2 AAL Hom 0.5203609824561404
NYU_2 AAL Hom 0.387260052631579
NYU_2 AAL Hom 0.4564074210526316
NYU_2 AAL Hom 0.42890071929824564
NYU_2 AAL Hom 0.3784580701754386
NYU_2 AAL Hom 0.38379687719298244
NYU_2 AAL Hom 0.6351296315789474
NYU_2 AAL Hom 0.38536521052631584
NYU_2 AAL Hom 0.4272625263157895
NYU_2 AAL Hom 0.37119845614035085
NYU_2 AAL Hom 0.3164037543859649
NYU_2 AAL Hom 0.4991881929824561
NYU_2 AAL Hom 0.5005147894736842
NYU_2 AAL Hom 0.4224198947368421
NYU_2 AAL Hom 0.4442267017543859
NYU_2 AAL Hom 0.460572350877193
NYU_2 AAL Hom 0.5429694912280701
NYU_2 AAL Hom 0.4691521403508772
NYU_2 AAL Hom 0.49095115789473687
NYU_2 AAL Hom 0.36498947368421053
NYU_2 AAL Hom 0.4881050350877193
NYU_2 AAL Hom 0.4270072631578948
NYU_2 AAL Hom 0.4008260350877193
NYU_2 AAL Hom 0.4023278596491229
NYU_2 AAL Hom 0.312289298245614
NYU_2 AAL Hom 0.3748392105263158
NYU_2 AAL Hom 0.46191340350877197
NYU_2 AAL Hom 0.3740867017543859
NYU_2 AAL Hom 0.3936982105263158
NYU_2 AAL Hom 0.32103484210526323
NYU_2 AAL Hom 0.342248403508772
NYU_2 AAL Hom 0.4828046315789474
NYU_2 AAL Hom 0.40544884210526316
NYU_2 AAL Hom 0.4637397368421053
NYU_2 AAL Hom 0.340522
NYU_2 AAL Hom 0.4950112631578948
NYU_2 AAL Hom 0.49994907017543855
NYU_2 AAL Hom 0.37463577192982456
NYU_2 AAL Hom 0.3506936491228069
NYU_2 AAL Hom 0.39780638596491225
NYU_2 AAL Hom 0.5700825789473684
NYU_2 AAL Hom 0.37105247368421057
NYU_2 AAL Hom 0.4099328947368421
NYU_2 AAL Hom 0.388459298245614
NYU_2 AAL Hom 0.4782903157894737
NYU_2 AAL Hom 0.48362099999999997
NYU_2 AAL Hom 0.46678747368421053
NYU_2 AAL Hom 0.3994687192982456
NYU_2 AAL Hom 0.5099409473684211
NYU_2 AAL Hom 0.3544396666666667
NYU_2 AAL Hom 0.3837124210526316
NYU_2 AAL Hom 0.45861403508771925
NYU_2 AAL Hom 0.40488222807017543
NYU_2 AAL Hom 0.47186954385964913
NYU_2 AAL Hom 0.39870054385964904
NYU_2 AAL Hom 0.4243655614035088
NYU_2 AAL Hom 0.3231389824561403
NYU_2 AAL Hom 0.3817886140350878
NYU_2 AAL Hom 0.38753007017543856
NYU_2 AAL Hom 0.5189794210526316
NYU_2 AAL Hom 0.3980109298245614
NYU_2 AAL Hom 0.37088345614035084
NYU_2 AAL Hom 0.48462971929824555
NYU_2 AAL Hom 0.4077957192982456
NYU_2 AAL Hom 0.5165929122807018
NYU_2 AAL Hom 0.476330649122807
NYU_2 AAL Hom 0.5444610175438597
NYU_2 AAL Hom 0.3942509649122807
NYU_2 AAL Hom 0.37400014035087725
NYU_2 AAL Hom 0.4256495789473684
NYU_2 AAL Hom 0.5502001403508772
NYU_2 AAL Hom 0.4446404912280702
NYU_2 AAL Hom 0.4295054561403509
NYU_2 AAL Hom 0.3828027192982456
NYU_2 AAL Hom 0.4149095789473684
NYU_2 AAL Hom 0.5253110350877193
NYU_2 AAL Hom 0.3818702456140351
NYU_2 AAL Hom 0.31559280701754383
NYU_2 AAL Hom 0.5500867368421053
NYU_2 AAL Hom 0.38545382456140354
NYU_2 AAL Hom 0.4791924210526316
NYU_2 AAL Hom 0.40645501754385965
NYU_2 AAL Hom 0.4302828596491228
NYU_2 AAL Hom 0.572484403508772
NYU_2 AAL Hom 0.3758514385964913
NYU_2 AAL Hom 0.44306580701754383
NYU_2 AAL Hom 0.38077301754385967
NYU_2 AAL Hom 0.47119387719298245
NYU_2 AAL Hom 0.5371835263157895
NYU_2 AAL Hom 0.39673780701754385
NYU_2 AAL Hom 0.4051502807017544
NYU_2 AAL Hom 0.39659384210526316
NYU_2 AAL Hom 0.3149030526315789
NYU_2 AAL Hom 0.4599502456140351
NYU_2 AAL Hom 0.33098292982456146
NYU_2 AAL Hom 0.44985396491228063
NYU_2 AAL Hom 0.4295545438596491
NYU_2 AAL Hom 0.41907038596491225
NYU_2 AAL Hom 0.46714633333333333
NYU_2 AAL Hom 0.42049594736842105
NYU_2 AAL Hom 0.4696202631578947
NYU_2 AAL Hom 0.47267994736842106
NYU_2 AAL Hom 0.39459835087719297
NYU_2 AAL Hom 0.3572576842105264
NYU_2 AAL Hom 0.5125068771929825
NYU_2 AAL Hom 0.4687019473684211
NYU_2 AAL Hom 0.45356692982456137
NYU_2 AAL Hom 0.4145208421052632
NYU_2 AAL Hom 0.5794833157894737
NYU_2 AAL Hom 0.4051869298245614
NYU_2 AAL Hom 0.5000208245614035
NYU_2 AAL Hom 0.4718741052631579
NYU_2 AAL Hom 0.4925614385964912
NYU_2 AAL Hom 0.4114084736842106
NYU_2 AAL Hom 0.3821880701754386
NYU_2 AAL Hom 0.38830878947368425
NYU_2 AAL Hom 0.37048398245614034
NYU_2 AAL Hom 0.293128298245614
NYU_2 AAL Hom 0.39974322807017537
NYU_2 AAL Hom 0.43478438596491226
NYU_2 AAL Hom 0.44651298245614035
NYU_2 AAL Hom 0.4529998070175439
NYU_2 AAL Hom 0.31110840350877195
NYU_2 AAL Hom 0.41380819298245614
NYU_2 AAL Hom 0.6056153859649123
NYU_2 AAL Hom 0.39021712280701754
NYU_2 AAL Hom 0.5056766842105264
NYU_2 AAL Hom 0.383589649122807
NYU_2 AAL Hom 0.42916121052631584
NYU_2 AAL Hom 0.3365124210526316
NYU_2 AAL Hom 0.4019421052631579
NYU_2 AAL Hom 0.3246882280701755
NYU_2 AAL Hom 0.38909480701754384
NYU_2 AAL Hom 0.3309074385964912
NYU_2 AAL Hom 0.36778668421052635
NYU_2 AAL Hom 0.4292198771929824
NYU_2 AAL Hom 0.4664449824561403
NYU_2 AAL Hom 0.43674892982456137
NYU_2 AAL Hom 0.6230823508771929
NYU_2 AAL Hom 0.3811812280701754
NYU_2 AAL Hom 0.4934684912280702
NYU_2 AAL Hom 0.4133472456140351
NYU_2 AAL Hom 0.42877143859649125
NYU_2 AAL Hom 0.32429636842105264
NYU_2 AAL Hom 0.38984668421052626
NYU_2 AAL Hom 0.32245349122807015
NYU_2 AAL Hom 0.37653863157894746
NYU_2 AAL Hom 0.42316545614035084
NYU_2 AAL Hom 0.3785807543859649
NYU_2 AAL Hom 0.6464262982456139
NYU_2 AAL Hom 0.37497464912280704
NYU_2 AAL Hom 0.3992855614035088
NYU_2 AAL Hom 0.3743182982456141
NYU_2 AAL Hom 0.6363669298245614
NYU_2 AAL Hom 0.5956328596491228
NYU_2 AAL Hom 0.48940282456140355
NYU_2 AAL Hom 0.4641314561403509
NYU_2 AAL Hom 0.42044931578947364
NYU_2 AAL Hom 0.3936508070175439
NYU_2 AAL Hom 0.3182836140350877
NYU_2 AAL Hom 0.4505329649122807
NYU_2 AAL Hom 0.4404481929824562
NYU_2 AAL Hom 0.33663385964912285
NYU_2 AAL Hom 0.35518791228070173
NYU_2 AAL Hom 0.4894059824561404
NYU_2 AAL Hom 0.4851504035087719
NYU_2 AAL Hom 0.3280347894736842
NYU_2 AAL Hom 0.43642550877192987
NYU_2 AAL Hom 0.31630112280701755
NYU_2 AAL Hom 0.5880689298245615
NYU_2 AAL Hom 0.41081826315789477
NYU_2 AAL Hom 0.4160371578947369
NYU_2 AAL Hom 0.47220094736842105
NYU_2 AAL Hom 0.4649559298245614
NYU_2 AAL Hom 0.5913021578947368
NYU_2 AAL Hom 0.4048507543859649
NYU_2 AAL Hom 0.47743791228070176
NYU_2 AAL Hom 0.37113226315789466
NYU_2 AAL Hom 0.3897781052631579
NYU_2 AAL Hom 0.28366166666666665
NYU_2 AAL Hom 0.4022962807017543
NYU_2 AAL Hom 0.38129080701754386
NYU_2 AAL Hom 0.30967329824561407
NYU_2 AAL Hom 0.3330662456140351
NYU_2 AAL Hom 0.5167269649122808
NYU_2 AAL Hom 0.412516701754386
NYU_2 AAL Hom 0.4397016842105264
NYU_2 AAL Hom 0.5110598596491228
NYU_2 AAL Hom 0.4200871052631579
NYU_2 AAL Hom 0.5474688245614034
NYU_2 AAL Hom 0.4510133684210526
NYU_2 AAL Hom 0.3365378596491228
NYU_2 AAL Hom 0.4527863333333333
NYU_2 AAL Hom 0.3546593157894737
NYU_2 AAL Hom 0.38387268421052634
NYU_2 AAL Hom 0.5080254736842105
NYU_2 AAL Hom 0.49216989473684214
NYU_2 AAL Hom 0.5688065964912281
NYU_2 AAL Hom 0.39716352631578944
NYU_2 AAL Hom 0.41455298245614025
NYU_2 AAL Hom 0.5372834912280703
NYU_2 AAL Hom 0.3914300350877193
NYU_2 AAL Hom 0.2791893157894737
NYU_2 AAL Hom 0.47852491228070176
NYU_2 AAL Hom 0.40033221052631573
NYU_2 AAL Hom 0.3914238947368421
NYU_2 AAL Hom 0.5645976666666666
NYU_2 AAL Hom 0.43359077192982454
NYU_2 AAL Hom 0.4317144035087719
NYU_2 AAL Hom 0.45795717543859643
NYU_2 AAL Hom 0.5046651052631579
NYU_2 AAL Hom 0.4415205789473684
NYU_2 AAL Hom 0.42667092982456145
NYU_2 AAL Contra 0.24810078469912306
NYU_2 AAL Contra 0.21802699818566676
NYU_2 AAL Contra 0.26666576111279106
NYU_2 AAL Contra 0.2675856443906864
NYU_2 AAL Contra 0.31895000241911103
NYU_2 AAL Contra 0.3171837000302389
NYU_2 AAL Contra 0.26751596310855763
NYU_2 AAL Contra 0.21380418566676745
NYU_2 AAL Contra 0.3431282016933777
NYU_2 AAL Contra 0.19981782007862112
NYU_2 AAL Contra 0.2556433032960387
NYU_2 AAL Contra 0.49015340096764437
NYU_2 AAL Contra 0.3273518094950106
NYU_2 AAL Contra 0.23294651194436042
NYU_2 AAL Contra 0.22042522104626552
NYU_2 AAL Contra 0.27991560387057757
NYU_2 AAL Contra 0.3209871330511037
NYU_2 AAL Contra 0.28999133595403687
NYU_2 AAL Contra 0.2991977214998488
NYU_2 AAL Contra 0.21161373934079228
NYU_2 AAL Contra 0.24158883035984274
NYU_2 AAL Contra 0.5269851073480496
NYU_2 AAL Contra 0.2567316165709102
NYU_2 AAL Contra 0.24550105594194135
NYU_2 AAL Contra 0.35264274115512556
NYU_2 AAL Contra 0.25299769216812823
NYU_2 AAL Contra 0.2452163335349259
NYU_2 AAL Contra 0.3312709815542788
NYU_2 AAL Contra 0.283257097066828
NYU_2 AAL Contra 0.22197818203810102
NYU_2 AAL Contra 0.2816996392500756
NYU_2 AAL Contra 0.23166756788630177
NYU_2 AAL Contra 0.3713133162987602
NYU_2 AAL Contra 0.29606127456909587
NYU_2 AAL Contra 0.31893472482612645
NYU_2 AAL Contra 0.257238768370124
NYU_2 AAL Contra 0.3132523577260357
NYU_2 AAL Contra 0.2918581100695494
NYU_2 AAL Contra 0.20414491321439374
NYU_2 AAL Contra 0.2490180172361657
NYU_2 AAL Contra 0.2410793444209253
NYU_2 AAL Contra 0.24236564287874207
NYU_2 AAL Contra 0.27548065709101904
NYU_2 AAL Contra 0.3457500876927729
NYU_2 AAL Contra 0.33603169035379493
NYU_2 AAL Contra 0.30971293770789227
NYU_2 AAL Contra 0.2898557314786816
NYU_2 AAL Contra 0.28298550831569397
NYU_2 AAL Contra 0.19087018415482312
NYU_2 AAL Contra 0.3121614009676444
NYU_2 AAL Contra 0.2716049761112791
NYU_2 AAL Contra 0.2869466579981857
NYU_2 AAL Contra 0.5864245397641367
NYU_2 AAL Contra 0.23011294526761417
NYU_2 AAL Contra 0.21773825491381918
NYU_2 AAL Contra 0.49356487692772905
NYU_2 AAL Contra 0.23135371938312668
NYU_2 AAL Contra 0.3504960202600544
NYU_2 AAL Contra 0.2558470344723314
NYU_2 AAL Contra 0.2186963813123677
NYU_2 AAL Contra 0.234701196250378
NYU_2 AAL Contra 0.2734004206229211
NYU_2 AAL Contra 0.3152116183852434
NYU_2 AAL Contra 0.3186702824312065
NYU_2 AAL Contra 0.2380188947686725
NYU_2 AAL Contra 0.2626873834290898
NYU_2 AAL Contra 0.31738354974296945
NYU_2 AAL Contra 0.26017984124584215
NYU_2 AAL Contra 0.2601377995161778
NYU_2 AAL Contra 0.3099535046870275
NYU_2 AAL Contra 0.2306866002419111
NYU_2 AAL Contra 0.41140146446930753
NYU_2 AAL Contra 0.23530010220743877
NYU_2 AAL Contra 0.2376235718173571
NYU_2 AAL Contra 0.2642919612942244
NYU_2 AAL Contra 0.24852133111581495
NYU_2 AAL Contra 0.25389650650136075
NYU_2 AAL Contra 0.2978614956153613
NYU_2 AAL Contra 0.3813923035984276
NYU_2 AAL Contra 0.3337255811914122
NYU_2 AAL Contra 0.2492024363471424
NYU_2 AAL Contra 0.26653342425158755
NYU_2 AAL Contra 0.2906186552766858
NYU_2 AAL Contra 0.245339931357726
NYU_2 AAL Contra 0.274484352283036
NYU_2 AAL Contra 0.2301266664650741
NYU_2 AAL Contra 0.3546175560931358
NYU_2 AAL Contra 0.2646805146658603
NYU_2 AAL Contra 0.31285139401270035
NYU_2 AAL Contra 0.3390825703054128
NYU_2 AAL Contra 0.267898952827336
NYU_2 AAL Contra 0.20258515573026914
NYU_2 AAL Contra 0.3291720030238887
NYU_2 AAL Contra 0.19740570668279406
NYU_2 AAL Contra 0.47966681584517684
NYU_2 AAL Contra 0.22205763017840946
NYU_2 AAL Contra 0.24531458330813424
NYU_2 AAL Contra 0.23464365557907468
NYU_2 AAL Contra 0.26633569609918356
NYU_2 AAL Contra 0.24334218808587843
NYU_2 AAL Contra 0.29064806289688533
NYU_2 AAL Contra 0.2264811267009374
NYU_2 AAL Contra 0.30146018808587843
NYU_2 AAL Contra 0.30042004172966436
NYU_2 AAL Contra 0.2414175297853039
NYU_2 AAL Contra 0.36740757514363465
NYU_2 AAL Contra 0.2416987723011793
NYU_2 AAL Contra 0.18741966797701845
NYU_2 AAL Contra 0.2783442794073178
NYU_2 AAL Contra 0.218806444511642
NYU_2 AAL Contra 0.226725508315694
NYU_2 AAL Contra 0.28289160961596616
NYU_2 AAL Contra 0.4650593970365891
NYU_2 AAL Contra 0.20961168974901725
NYU_2 AAL Contra 0.37069427577865127
NYU_2 AAL Contra 0.22056525491381918
NYU_2 AAL Contra 0.2540098475960084
NYU_2 AAL Contra 0.24246948140308439
NYU_2 AAL Contra 0.27076772301179314
NYU_2 AAL Contra 0.4119439413365588
NYU_2 AAL Contra 0.3901390913214394
NYU_2 AAL Contra 0.25490452192319324
NYU_2 AAL Contra 0.22738789325672815
NYU_2 AAL Contra 0.39247848775325067
NYU_2 AAL Contra 0.20598442394919866
NYU_2 AAL Contra 0.24708510885999396
NYU_2 AAL Contra 0.30180428726942854
NYU_2 AAL Contra 0.3368971527063804
NYU_2 AAL Contra 0.2816571551254914
NYU_2 AAL Contra 0.20095457907469005
NYU_2 AAL Contra 0.24901958451768974
NYU_2 AAL Contra 0.18343539250075594
NYU_2 AAL Contra 0.47237215512549136
NYU_2 AAL Contra 0.2129529612942244
NYU_2 AAL Contra 0.23847830269126097
NYU_2 AAL Contra 0.30210077713940126
NYU_2 AAL Contra 0.23270115905654673
NYU_2 AAL Contra 0.2700766837012398
NYU_2 AAL Contra 0.27884656818869064
NYU_2 AAL Contra 0.2018438863017841
NYU_2 AAL Contra 0.42524902812216503
NYU_2 AAL Contra 0.25403606047777444
NYU_2 AAL Contra 0.5053737904445117
NYU_2 AAL Contra 0.2674449897187784
NYU_2 AAL Contra 0.30117126912609615
NYU_2 AAL Contra 0.2832012059268219
NYU_2 AAL Contra 0.3031386579981856
NYU_2 AAL Contra 0.281438115814938
NYU_2 AAL Contra 0.24213525703054128
NYU_2 AAL Contra 0.22538183912912008
NYU_2 AAL Contra 0.49907953885697004
NYU_2 AAL Contra 0.2726824820078621
NYU_2 AAL Contra 0.23478819443604473
NYU_2 AAL Contra 0.3383801959479892
NYU_2 AAL Contra 0.32346826428787423
NYU_2 AAL Contra 0.3597313931055337
NYU_2 AAL Contra 0.2709065512549138
NYU_2 AAL Contra 0.3179526292712428
NYU_2 AAL Contra 0.204244624130632
NYU_2 AAL Contra 0.3379694221348654
NYU_2 AAL Contra 0.44847902933172057
NYU_2 AAL Contra 0.3135370855760508
NYU_2 AAL Contra 0.29689934623525854
NYU_2 AAL Contra 0.2504712156032658
NYU_2 AAL Contra 0.2745450489869973
NYU_2 AAL Contra 0.2493266703961294
NYU_2 AAL Contra 0.435497234048987
NYU_2 AAL Contra 0.35254467342001816
NYU_2 AAL Contra 0.24186534321136982
NYU_2 AAL Contra 0.23339072633807076
NYU_2 AAL Contra 0.27119052766858176
NYU_2 AAL Contra 0.33551301421227697
NYU_2 AAL Contra 0.28086479467795583
NYU_2 AAL Contra 0.29139595736316903
NYU_2 AAL Contra 0.27256659328696703
NYU_2 AAL Contra 0.4014114971273057
NYU_2 AAL Contra 0.31873296552766855
NYU_2 AAL Contra 0.25466928333837313
NYU_2 AAL Contra 0.37582974750529186
NYU_2 AAL Contra 0.3299112358633202
NYU_2 AAL Contra 0.2847328315693982
NYU_2 AAL Contra 0.2447764408829755
NYU_2 AAL Contra 0.25450296159661323
NYU_2 AAL Contra 0.40337606259449654
NYU_2 AAL Contra 0.2213965255518597
NYU_2 AAL Contra 0.21948287239189596
NYU_2 AAL Contra 0.2084344765648624
NYU_2 AAL Contra 0.23265262140913212
NYU_2 AAL Contra 0.23226160508013308
NYU_2 AAL Contra 0.23639432053220444
NYU_2 AAL Contra 0.19744558996068945
NYU_2 AAL Contra 0.246957508315694
NYU_2 AAL Contra 0.44152312549138184
NYU_2 AAL Contra 0.32140871666162685
NYU_2 AAL Contra 0.260843572119746
NYU_2 AAL Contra 0.31686819866948907
NYU_2 AAL Contra 0.2989769945570003
NYU_2 AAL Contra 0.22273573661929238
NYU_2 AAL Contra 0.28118015149682496
NYU_2 AAL Contra 0.24034290535228303
NYU_2 AAL Contra 0.26344114363471427
NYU_2 AAL Contra 0.331287711521016
NYU_2 AAL Contra 0.4838461013002721
NYU_2 AAL Contra 0.26447993226489264
NYU_2 AAL Contra 0.28060514514665863
NYU_2 AAL Contra 0.23184656818869062
NYU_2 AAL Contra 0.2509713955246447
NYU_2 AAL Contra 0.2768460719685516
NYU_2 AAL Contra 0.34716366223162987
NYU_2 AAL Contra 0.27277739582703353
NYU_2 AAL Contra 0.32507857967946774
NYU_2 AAL Contra 0.30027759540368915
NYU_2 AAL Contra 0.3077248832778954
NYU_2 AAL Contra 0.1915911593589356
NYU_2 AAL Contra 0.24548721227698822
NYU_2 AAL Contra 0.2915775724221349
NYU_2 AAL Contra 0.25279644299969767
NYU_2 AAL Contra 0.2581682503779861
NYU_2 AAL Contra 0.3306086338070759
NYU_2 AAL Contra 0.2990875733293015
NYU_2 AAL Contra 0.34198657272452376
NYU_2 AAL Contra 0.2354250659207741
NYU_2 AAL Contra 0.357750394919867
NYU_2 AAL Contra 0.5302672171152101
NYU_2 AAL Contra 0.41991939461747807
NYU_2 AAL Contra 0.2639407692772906
NYU_2 AAL Contra 0.2742977465981252
NYU_2 AAL Contra 0.3775496244330208
NYU_2 AAL Contra 0.4989759824614454
NYU_2 AAL Contra 0.43744182340489873
NYU_2 AAL Contra 0.2554217949803447
NYU_2 AAL Contra 0.2215276610220744
NYU_2 AAL Contra 0.35560820501965534
NYU_2 AAL Contra 0.23014500272149985
NYU_2 AAL Contra 0.2551409047475053
NYU_2 AAL Contra 0.267498553069247
NYU_2 AAL Contra 0.21685617689749018
NYU_2 AAL Contra 0.33031182582400964
NYU_2 AAL Contra 0.20715224402781976
NYU_2 AAL Contra 0.4070997701844572
NYU_2 AAL Contra 0.2973949422437254
NYU_2 AAL Contra 0.224702052010886
NYU_2 AAL Contra 0.19419569640157244
NYU_2 AAL Contra 0.23121668884185068
NYU_2 AAL Contra 0.23296579256123373
NYU_2 AAL Contra 0.344918702146961
NYU_2 AAL Contra 0.4247421521016027
NYU_2 AAL Contra 0.2876764768672513
NYU_2 AAL Contra 0.32078552343513755
NYU_2 AAL Contra 0.33517065557907466
NYU_2 AAL Contra 0.42692321832476565
NYU_2 AAL Contra 0.31887879679467795
NYU_2 AAL Contra 0.20776382612639854
NYU_2 AAL Contra 0.28700592379800427
NYU_2 AAL Contra 0.28304747202902936
NYU_2 AAL Contra 0.4604694792863622
NYU_2 AAL Contra 0.2469527393407923
NYU_2 AAL Contra 0.35557807136377384
NYU_2 AAL Contra 0.2381047009374055
NYU_2 AAL Contra 0.2734368454792864
NYU_2 AAL Contra 0.35687000181433326
NYU_2 AAL Contra 0.2771092195343211
NYU_2 AAL Contra 0.2682344463259752
NYU_2 AAL Contra 0.4729729531297248
NYU_2 AAL Contra 0.2889968980949501
NYU_2 AAL Contra 0.37689059207741155
NYU_2 AAL Contra 0.24421517357121256
NYU_2 AAL Contra 0.43707948291502874
NYU_2 AAL Contra 0.2872163401874811
NYU_2 AAL Contra 0.39272418627154515
NYU_2 AAL Contra 0.36310700967644394
NYU_2 AAL Contra 0.329969217417599
NYU_2 AAL Contra 0.33459774901723616
NYU_2 AAL Contra 0.4262586017538555
NYU_2 AAL Contra 0.22518350438463866
NYU_2 AAL Contra 0.27906636921681277
NYU_2 AAL Contra 0.19297570093740551
NYU_2 AAL Contra 0.30273917054732385
NYU_2 AAL Contra 0.3428702373752645
NYU_2 AAL Contra 0.2245035470214696
NYU_2 AAL Contra 0.24538738070758995
NYU_2 AAL Contra 0.24463114907771397
NYU_2 AAL Contra 0.4049440208648321
NYU_2 AAL Contra 0.25908127063804054
NYU_2 AAL Contra 0.33390588872089505
NYU_2 AAL Contra 0.25729947323858476
NYU_2 AAL Contra 0.24198266132446328
NYU_2 AAL Contra 0.26363645963108556
NYU_2 AAL Contra 0.5405398327789538
NYU_2 AAL Contra 0.22725691230722708
NYU_2 AAL Contra 0.25615939129120047
NYU_2 AAL Contra 0.25146649652252795
NYU_2 AAL Contra 0.2260511908073783
NYU_2 AAL Contra 0.35858852131841545
