Dataset Atlas Type Value
SWU4 AAL Hom 0.010724912814126976
SWU4 AAL Hom 0.010900585278359083
SWU4 AAL Hom 0.012334223894424597
SWU4 AAL Hom 0.007925698477768708
SWU4 AAL Hom 0.0018008754910576975
SWU4 AAL Hom 0.01112437606651079
SWU4 AAL Hom 0.010886227643597177
SWU4 AAL Hom 0.007528496501616852
SWU4 AAL Hom 0.006162866704397586
SWU4 AAL Hom 0.013521097251633082
SWU4 AAL Hom 0.012814844327414235
SWU4 AAL Hom 0.01030629603874142
SWU4 AAL Hom 0.011620846044028021
SWU4 AAL Hom 0.015405479020261705
SWU4 AAL Hom 0.015093681600467656
SWU4 AAL Hom 0.0126658847000472
SWU4 AAL Hom 0.008364977081977757
SWU4 AAL Hom 0.009516243298660073
SWU4 AAL Hom 0.010498949807176734
SWU4 AAL Hom 0.011852269638702237
SWU4 AAL Hom 0.013168284297617938
SWU4 AAL Hom 0.011198402626446594
SWU4 AAL Hom 0.012968530287958576
SWU4 AAL Hom 0.004170190256619136
SWU4 AAL Hom 0.008912244196580635
SWU4 AAL Hom 0.009255053830870948
SWU4 AAL Hom 0.010816067960141906
SWU4 AAL Hom 0.007980378541228088
SWU4 AAL Hom 0.01276402312202821
SWU4 AAL Hom 0.00947889525024963
SWU4 AAL Hom 0.011785281495107923
SWU4 AAL Hom 0.007818268257370326
SWU4 AAL Hom 0.011073262448904306
SWU4 AAL Hom 0.005884158740333949
SWU4 AAL Hom 0.008204907399123199
SWU4 AAL Hom 0.008482714402637216
SWU4 AAL Hom 0.009258771818340724
SWU4 AAL Hom 0.010001258584491603
SWU4 AAL Hom 0.009197146342184184
SWU4 AAL Hom 0.009938531458677352
SWU4 AAL Hom 0.016846676186392164
SWU4 AAL Hom 0.009363446113823492
SWU4 AAL Hom 0.010504560444962811
SWU4 AAL Hom 0.014406432477267988
SWU4 AAL Hom 0.0059662998476396195
SWU4 AAL Hom 0.00923491274809022
SWU4 AAL Hom 0.009472287724791691
SWU4 AAL Hom 0.014532814605791053
SWU4 AAL Hom 0.010159670510204295
SWU4 AAL Hom 0.013473744164275825
SWU4 AAL Hom 0.0110221696947254
SWU4 AAL Hom 0.010034976748007818
SWU4 AAL Hom 0.009773717414412998
SWU4 AAL Hom 0.006187987089963854
SWU4 AAL Hom 0.010741077388152694
SWU4 AAL Hom 0.00835711591514679
SWU4 AAL Hom 0.01139802694455251
SWU4 AAL Hom 0.004360575466182504
SWU4 AAL Hom 0.007977273811487953
SWU4 AAL Hom 0.01133245438773108
SWU4 AAL Hom 0.010796419311370854
SWU4 AAL Hom 0.012415108955928343
SWU4 AAL Hom 0.009396742126445272
SWU4 AAL Hom 0.008729581521765105
SWU4 AAL Hom 0.011692284060894044
SWU4 AAL Hom 0.012281346232506669
SWU4 AAL Hom 0.013843550346126549
SWU4 AAL Hom 0.008922866283498072
SWU4 AAL Hom 0.009430127737693313
SWU4 AAL Hom 0.005378699708939467
SWU4 AAL Hom 0.011229868955144618
SWU4 AAL Hom 0.011084595077497574
SWU4 AAL Hom 0.013476789234402068
SWU4 AAL Hom 0.007293697370353945
SWU4 AAL Hom 0.00708194187223509
SWU4 AAL Hom 0.012732530695583803
SWU4 AAL Hom 0.008507886529345232
SWU4 AAL Hom 0.01152723231023269
SWU4 AAL Hom 0.013562959227976184
SWU4 AAL Hom 0.008842261494603813
SWU4 AAL Hom 0.01134195816908636
SWU4 AAL Hom 0.01109826919089023
SWU4 AAL Hom 0.008256593452240208
SWU4 AAL Hom 0.005032070344944781
SWU4 AAL Hom 0.007199724793482659
SWU4 AAL Hom 0.0037524676887913653
SWU4 AAL Hom 0.012645409086063361
SWU4 AAL Hom 0.01121014191407322
SWU4 AAL Hom 0.006155289698114733
SWU4 AAL Hom 0.007757226124833195
SWU4 AAL Hom 0.012581450302714814
SWU4 AAL Hom 0.006399463654620163
SWU4 AAL Hom 0.009391535492029686
SWU4 AAL Hom 0.011940661246941783
SWU4 AAL Hom 0.004618573729492175
SWU4 AAL Hom 0.013588742503568193
SWU4 AAL Hom 0.018408112181160556
SWU4 AAL Hom 0.008412373388288121
SWU4 AAL Hom 0.01918312869577056
SWU4 AAL Hom 0.0059154745788402895
SWU4 AAL Hom 0.008515501486390194
SWU4 AAL Hom 0.013824910726913175
SWU4 AAL Hom 0.003716836706546042
SWU4 AAL Hom 0.006751091595800859
SWU4 AAL Hom 0.012890201416207983
SWU4 AAL Hom 0.008509856761325117
SWU4 AAL Hom 0.011325707673509638
SWU4 AAL Hom 0.01197071082248159
SWU4 AAL Hom 0.01254080248506608
SWU4 AAL Hom 0.011388580194729929
SWU4 AAL Hom 0.013719845321055933
SWU4 AAL Hom 0.009878626186117099
SWU4 AAL Hom 0.013138941106141468
SWU4 AAL Hom 0.011331904505102987
SWU4 AAL Hom 0.007281925172107037
SWU4 AAL Hom 0.010668493165288354
SWU4 AAL Hom 0.00500178246555992
SWU4 AAL Hom 0.008614486504937744
SWU4 AAL Hom 0.006889715383180773
SWU4 AAL Hom 0.00873680581416676
SWU4 AAL Hom 0.012796164312556693
SWU4 AAL Hom 0.007685970518309416
SWU4 AAL Hom 0.01611791421397309
SWU4 AAL Hom 0.011394454018128173
SWU4 AAL Hom 0.01486988847583643
SWU4 AAL Hom 0.011839543882836553
SWU4 AAL Hom 0.009759173843402762
SWU4 AAL Hom 0.013128346182079729
SWU4 AAL Hom 0.01080244628969786
SWU4 AAL Hom 0.014735142653606627
SWU4 AAL Hom 0.00793770089956756
SWU4 AAL Hom 0.00792328689560043
SWU4 AAL Hom 0.009893299999895945
SWU4 AAL Hom 0.014469229688664449
SWU4 AAL Hom 0.014017788967932905
SWU4 AAL Hom 0.010208563854503395
SWU4 AAL Hom 0.007531521377222666
SWU4 AAL Hom 0.008751871544840294
SWU4 AAL Hom 0.009940166990937678
SWU4 AAL Hom 0.011261968225020166
SWU4 AAL Hom 0.005847126011978492
SWU4 AAL Hom 0.011073556901905108
SWU4 AAL Hom 0.016530059777254587
SWU4 AAL Hom 0.008070123162495033
SWU4 AAL Hom 0.012365733608466205
SWU4 AAL Hom 0.0064035173054127
SWU4 AAL Hom 0.010076798594931205
SWU4 AAL Hom 0.011823679444802216
SWU4 AAL Hom 0.01236597279474707
SWU4 AAL Hom 0.011436759011815826
SWU4 AAL Hom 0.010507806973471211
SWU4 AAL Hom 0.008292548736050093
SWU4 AAL Hom 0.009043265924740283
SWU4 AAL Hom 0.01092963102752711
SWU4 AAL Hom 0.010120779206667024
SWU4 AAL Hom 0.005352377943717437
SWU4 AAL Hom 0.007560455026208305
SWU4 AAL Hom 0.0091471060549099
SWU4 AAL Hom 0.009199910927932318
SWU4 AAL Hom 0.013814224232236123
SWU4 AAL Hom 0.011235829291851736
SWU4 AAL Hom 0.00816120407453518
SWU4 AAL Hom 0.014244355487472963
SWU4 AAL Hom 0.009458433960375576
SWU4 AAL Hom 0.010996293603566043
SWU4 AAL Hom 0.010594081559518694
SWU4 AAL Hom 0.016372492018204902
SWU4 AAL Hom 0.00227198412256533
SWU4 AAL Hom 0.009931684905466594
SWU4 AAL Hom 0.01011677243665038
SWU4 AAL Hom 0.009199700123286112
SWU4 AAL Hom 0.0037468498459924705
SWU4 AAL Hom 0.01479765645358411
SWU4 AAL Hom 0.0099955633682434
SWU4 AAL Hom 0.007277406523181674
SWU4 AAL Hom 0.012853504195716755
SWU4 AAL Hom 0.010304799024120914
SWU4 AAL Hom 0.009484456148648445
SWU4 AAL Hom 0.016929945469872733
SWU4 AAL Hom 0.011893861754102914
SWU4 AAL Hom 0.01023211897384671
SWU4 AAL Hom 0.008982729364786775
SWU4 AAL Hom 0.012680330306674426
SWU4 AAL Hom 0.008779080351259873
SWU4 AAL Hom 0.01230378137484304
SWU4 AAL Hom 0.013355850341889153
SWU4 AAL Hom 0.008363801145921437
SWU4 AAL Hom 0.014027708314843077
SWU4 AAL Hom 0.008653816925734024
SWU4 AAL Hom 0.013612776965807562
SWU4 AAL Hom 0.008250083779936523
SWU4 AAL Hom 0.01446544594927668
SWU4 AAL Hom 0.011567605097463214
SWU4 AAL Hom 0.009462526422882716
SWU4 AAL Hom 0.00453860469830905
SWU4 AAL Hom 0.01651471061328342
SWU4 AAL Hom 0.007971087127382825
SWU4 AAL Hom 0.01166270616605939
SWU4 AAL Hom 0.008647797866737337
SWU4 AAL Hom 0.009517886607528031
SWU4 AAL Hom 0.010943753584771902
SWU4 AAL Hom 0.010713194617623026
SWU4 AAL Hom 0.00899853533082979
SWU4 AAL Hom 0.007565929175223546
SWU4 AAL Hom 0.012670661057755616
SWU4 AAL Hom 0.008200940420014865
SWU4 AAL Hom 0.01120010378927357
SWU4 AAL Hom 0.010130628985685407
SWU4 AAL Hom 0.00992082671381157
SWU4 AAL Hom 0.010456202190391301
SWU4 AAL Hom 0.0070209647620345945
SWU4 AAL Hom 0.007919963765958007
SWU4 AAL Hom 0.0077972182175344105
SWU4 AAL Hom 0.007451508476615771
SWU4 AAL Hom 0.010376247417821961
SWU4 AAL Hom 0.013945131493692782
SWU4 AAL Hom 0.006310139352710486
SWU4 AAL Hom 0.01020951124074875
SWU4 AAL Hom 0.007834718461517915
SWU4 AAL Contra 0.10027618223877763
SWU4 AAL Contra 0.12792707727126465
SWU4 AAL Contra 0.1106020416747265
SWU4 AAL Contra 0.12072400031888826
SWU4 AAL Contra 0.08187289568587547
SWU4 AAL Contra 0.1797357585856283
SWU4 AAL Contra 0.21253288973254825
SWU4 AAL Contra 0.18658153537178665
SWU4 AAL Contra 0.1476931625552141
SWU4 AAL Contra 0.20580678952864112
SWU4 AAL Contra 0.0549289340166664
SWU4 AAL Contra 0.1238114093665238
SWU4 AAL Contra 0.19428391043720777
SWU4 AAL Contra 0.12677496164051533
SWU4 AAL Contra 0.0916977073367207
SWU4 AAL Contra 0.15612221553189537
SWU4 AAL Contra 0.16913297452472856
SWU4 AAL Contra 0.17650570811423374
SWU4 AAL Contra 0.15254872197059585
SWU4 AAL Contra 0.1942620103860886
SWU4 AAL Contra 0.14570430055144887
SWU4 AAL Contra 0.1790984653888479
SWU4 AAL Contra 0.14125701165193633
SWU4 AAL Contra 0.10660346950455675
SWU4 AAL Contra 0.1727105605540629
SWU4 AAL Contra 0.10976950362123838
SWU4 AAL Contra 0.16790625206535545
SWU4 AAL Contra 0.18493738967419895
SWU4 AAL Contra 0.14474475557464375
SWU4 AAL Contra 0.12667710048172137
SWU4 AAL Contra 0.19068012995896752
SWU4 AAL Contra 0.12511076307899122
SWU4 AAL Contra 0.1084277287367281
SWU4 AAL Contra 0.14264731767766675
SWU4 AAL Contra 0.16393935883127617
SWU4 AAL Contra 0.1818753896295283
SWU4 AAL Contra 0.14192796016536197
SWU4 AAL Contra 0.1558843615989113
SWU4 AAL Contra 0.09694459307531016
SWU4 AAL Contra 0.12791639704395352
SWU4 AAL Contra 0.16705966965693553
SWU4 AAL Contra 0.1727346254907374
SWU4 AAL Contra 0.0974659095819292
SWU4 AAL Contra 0.08289024349962654
SWU4 AAL Contra 0.14745651944766522
SWU4 AAL Contra 0.06825699653523136
SWU4 AAL Contra 0.18636040311212998
SWU4 AAL Contra 0.135401071783243
SWU4 AAL Contra 0.10345747165484734
SWU4 AAL Contra 0.1469990280602825
SWU4 AAL Contra 0.1802740348091274
SWU4 AAL Contra 0.18959752668466628
SWU4 AAL Contra 0.1535864377419093
SWU4 AAL Contra 0.1262909592580483
SWU4 AAL Contra 0.12061394068785197
SWU4 AAL Contra 0.17095422603965962
SWU4 AAL Contra 0.12801595482100192
SWU4 AAL Contra 0.13473098819018126
SWU4 AAL Contra 0.13928624854419971
SWU4 AAL Contra 0.17259669296022542
SWU4 AAL Contra 0.22739796953692654
SWU4 AAL Contra 0.1836825297494341
SWU4 AAL Contra 0.0867083675447919
SWU4 AAL Contra 0.11863812087861177
SWU4 AAL Contra 0.15037431741312013
SWU4 AAL Contra 0.1654075721833068
SWU4 AAL Contra 0.09663676884493654
SWU4 AAL Contra 0.14702053840827975
SWU4 AAL Contra 0.17983692430638926
SWU4 AAL Contra 0.17327408820779872
SWU4 AAL Contra 0.17791476463949607
SWU4 AAL Contra 0.10920996145703395
SWU4 AAL Contra 0.10091682793248956
SWU4 AAL Contra 0.15688064567191448
SWU4 AAL Contra 0.2103669360831575
SWU4 AAL Contra 0.2059341766659099
SWU4 AAL Contra 0.1424511589433362
SWU4 AAL Contra 0.12459697369303574
SWU4 AAL Contra 0.12509947358097992
SWU4 AAL Contra 0.18751066863382698
SWU4 AAL Contra 0.2338265178095585
SWU4 AAL Contra 0.1494135349597769
SWU4 AAL Contra 0.19162555917673432
SWU4 AAL Contra 0.14695925816835972
SWU4 AAL Contra 0.173243307830235
SWU4 AAL Contra 0.24203173504909758
SWU4 AAL Contra 0.17496340041909783
SWU4 AAL Contra 0.12511378852659275
SWU4 AAL Contra 0.13011961935469693
SWU4 AAL Contra 0.14338965207490603
SWU4 AAL Contra 0.1675416499248343
SWU4 AAL Contra 0.12770606364892137
SWU4 AAL Contra 0.17035522075029433
SWU4 AAL Contra 0.2160454161822004
SWU4 AAL Contra 0.17645321747874526
SWU4 AAL Contra 0.16077311743576128
SWU4 AAL Contra 0.1646356925517922
SWU4 AAL Contra 0.17843244366741037
SWU4 AAL Contra 0.13200377455549858
SWU4 AAL Contra 0.13425925313766646
SWU4 AAL Contra 0.10965813733336519
SWU4 AAL Contra 0.14878251193119502
SWU4 AAL Contra 0.1337051619097551
SWU4 AAL Contra 0.07992030718586236
SWU4 AAL Contra 0.17085596789233917
SWU4 AAL Contra 0.0958061325155575
SWU4 AAL Contra 0.14206782229273865
SWU4 AAL Contra 0.18958460870396038
SWU4 AAL Contra 0.16247305146029242
SWU4 AAL Contra 0.17395551427142555
SWU4 AAL Contra 0.1384822567326156
SWU4 AAL Contra 0.11918902747775151
SWU4 AAL Contra 0.11281486422586923
SWU4 AAL Contra 0.15922685333524433
SWU4 AAL Contra 0.08145578422271318
SWU4 AAL Contra 0.18312062414966032
SWU4 AAL Contra 0.12125488562448285
SWU4 AAL Contra 0.16157661237773058
SWU4 AAL Contra 0.11410081203884849
SWU4 AAL Contra 0.08947988380892326
SWU4 AAL Contra 0.10321512026925661
SWU4 AAL Contra 0.16438882760639706
SWU4 AAL Contra 0.15495261343243336
SWU4 AAL Contra 0.0660877765481977
SWU4 AAL Contra 0.22846111594516436
SWU4 AAL Contra 0.13883790707523086
SWU4 AAL Contra 0.1560087502553256
SWU4 AAL Contra 0.10145539510982962
SWU4 AAL Contra 0.09789425640000757
SWU4 AAL Contra 0.1715219538339552
SWU4 AAL Contra 0.09984006621619759
SWU4 AAL Contra 0.17854894745195785
SWU4 AAL Contra 0.17015248472600797
SWU4 AAL Contra 0.1296003186289021
SWU4 AAL Contra 0.08789041150714194
SWU4 AAL Contra 0.1487077926242747
SWU4 AAL Contra 0.11915440202641096
SWU4 AAL Contra 0.1621670379004632
SWU4 AAL Contra 0.1775266702836537
SWU4 AAL Contra 0.11934024805444685
SWU4 AAL Contra 0.15396982967693032
SWU4 AAL Contra 0.09020222782906809
SWU4 AAL Contra 0.16010732405194117
SWU4 AAL Contra 0.21706209809051724
SWU4 AAL Contra 0.17856993001045213
SWU4 AAL Contra 0.16188760278472678
SWU4 AAL Contra 0.13073634648988988
SWU4 AAL Contra 0.1724879263939527
SWU4 AAL Contra 0.14040889931549122
SWU4 AAL Contra 0.21613032283809283
SWU4 AAL Contra 0.10150491499088271
SWU4 AAL Contra 0.19270322951916616
SWU4 AAL Contra 0.11937509225354849
SWU4 AAL Contra 0.09409631939419565
SWU4 AAL Contra 0.1710320017752369
SWU4 AAL Contra 0.15568487812078283
SWU4 AAL Contra 0.1425450210046268
SWU4 AAL Contra 0.12549372601265493
SWU4 AAL Contra 0.12308318119646254
SWU4 AAL Contra 0.07758549944596513
SWU4 AAL Contra 0.23114160123119462
SWU4 AAL Contra 0.17914341604505146
SWU4 AAL Contra 0.18671337059894647
SWU4 AAL Contra 0.09687658275157539
SWU4 AAL Contra 0.13938085427496827
SWU4 AAL Contra 0.17793562840083701
SWU4 AAL Contra 0.16006424273789105
SWU4 AAL Contra 0.15291451099620565
SWU4 AAL Contra 0.11881636701146708
SWU4 AAL Contra 0.10318263726374576
SWU4 AAL Contra 0.18144007961327685
SWU4 AAL Contra 0.12323279233522393
SWU4 AAL Contra 0.17236842390291876
SWU4 AAL Contra 0.10603872361838329
SWU4 AAL Contra 0.13290826158706723
SWU4 AAL Contra 0.11678564873659929
SWU4 AAL Contra 0.1395700457846734
SWU4 AAL Contra 0.19074672852653665
SWU4 AAL Contra 0.1864198133081154
SWU4 AAL Contra 0.20708449129342535
SWU4 AAL Contra 0.17827379647072863
SWU4 AAL Contra 0.17058592215649282
SWU4 AAL Contra 0.13909226749208617
SWU4 AAL Contra 0.17123631014984297
SWU4 AAL Contra 0.09652142685955649
SWU4 AAL Contra 0.08398813452719538
SWU4 AAL Contra 0.20251856520858216
SWU4 AAL Contra 0.13821769108464027
SWU4 AAL Contra 0.16979354584737577
SWU4 AAL Contra 0.2306603340556541
SWU4 AAL Contra 0.1476366509824418
SWU4 AAL Contra 0.11088789417972052
SWU4 AAL Contra 0.22901460599551726
SWU4 AAL Contra 0.19284002325363048
SWU4 AAL Contra 0.13843587367005009
SWU4 AAL Contra 0.10691384149896578
SWU4 AAL Contra 0.09672594756994343
SWU4 AAL Contra 0.22372651328859144
SWU4 AAL Contra 0.1359461502285687
SWU4 AAL Contra 0.17218648758033658
SWU4 AAL Contra 0.16944916085002626
SWU4 AAL Contra 0.15800985331208267
SWU4 AAL Contra 0.18259009581267782
SWU4 AAL Contra 0.15744769165931363
SWU4 AAL Contra 0.19086638984998244
SWU4 AAL Contra 0.15451093274705516
SWU4 AAL Contra 0.11367703568348328
SWU4 AAL Contra 0.04028341677677592
SWU4 AAL Contra 0.16097131060551131
SWU4 AAL Contra 0.14117250967359918
SWU4 AAL Contra 0.18668568436191427
SWU4 AAL Contra 0.13092539014287607
SWU4 AAL Contra 0.21364857391435663
SWU4 AAL Contra 0.19223796774054272
SWU4 AAL Contra 0.16488626368912562
SWU4 AAL Contra 0.14352068091662212
SWU4 AAL Contra 0.19397155700312113
SWU4 AAL Contra 0.2034393153561757
SWU4 AAL Contra 0.19214620978450606
SWU4 AAL Contra 0.11550492684073085
SWU4 AAL Contra 0.1622037616060055
SWU4 AAL Contra 0.18404366133475555
SWU4 AAL Contra 0.16035009607060993
SWU4 AAL Contra 0.20223345872221052
SWU4 AAL Contra 0.1609114184247474
SWU4 AAL Contra 0.1605990003605886
SWU4 AAL Contra 0.08659658396060212
SWU4 AAL Contra 0.14784954379639592
SWU4 AAL Contra 0.16907660128036722
SWU4 AAL Contra 0.1716503770891788
SWU4 AAL Contra 0.11479502045225198
SWU4 AAL Contra 0.18779956115617072
SWU4 AAL Contra 0.12372415820290575
SWU4 AAL Contra 0.1313945146515093
SWU4 AAL Contra 0.11869094288221908
SWU4 AAL Contra 0.16583996263394957
SWU4 AAL Contra 0.10183201309866471
SWU4 AAL Contra 0.12354276639527602
SWU4 AAL Contra 0.14087608947676938
SWU4 AAL Contra 0.17411377117324559
SWU4 AAL Contra 0.1600459201904645
SWU4 AAL Contra 0.1436570719334948
SWU4 AAL Contra 0.10718186415812633
SWU4 AAL Contra 0.26180963850438727
SWU4 AAL Contra 0.11723340198067131
SWU4 AAL Contra 0.14646281819801496
SWU4 AAL Contra 0.17114157457358245
SWU4 AAL Contra 0.08292099567379203
SWU4 AAL Contra 0.153067121644923
SWU4 AAL Contra 0.15367143911154404
SWU4 AAL Contra 0.2032714937758529
SWU4 AAL Contra 0.1393840866368818
SWU4 AAL Contra 0.177808544823108
SWU4 AAL Contra 0.17282062319987415
SWU4 AAL Contra 0.1842198928970418
SWU4 AAL Contra 0.150957077225813
SWU4 AAL Contra 0.08424024513498675
SWU4 AAL Contra 0.17019728803932244
SWU4 AAL Contra 0.14085348360009145
SWU4 AAL Contra 0.13342995473261207
SWU4 AAL Contra 0.08720372258174619
SWU4 AAL Contra 0.14359964555311322
SWU4 AAL Contra 0.1783112918300649
SWU4 AAL Contra 0.18670947487833717
SWU4 AAL Contra 0.18159108987485365
SWU4 AAL Contra 0.1531611661033048
SWU4 AAL Contra 0.12368662963075075
SWU4 AAL Contra 0.14389999365547917
SWU4 AAL Contra 0.17559794410836624
SWU4 AAL Contra 0.19414856295190003
SWU4 AAL Contra 0.14294636996887639
SWU4 AAL Contra 0.16075853988533234
SWU4 AAL Contra 0.08685109533737505
SWU4 AAL Contra 0.17472799988048718
SWU4 AAL Contra 0.1381591312358189
SWU4 AAL Contra 0.1562650462804695
SWU4 AAL Contra 0.12280963146293711
SWU4 AAL Contra 0.10485410736387248
SWU4 AAL Contra 0.1985041367075112
SWU4 AAL Contra 0.16184537328184606
SWU4 AAL Contra 0.13968448118613377
SWU4 AAL Contra 0.1989666650381578
SWU4 AAL Contra 0.12138273242705334
SWU4 AAL Contra 0.15756433533766417
SWU4 AAL Contra 0.13620101274265742
SWU4 AAL Contra 0.1444595344725117
SWU4 AAL Contra 0.08525366697820881
SWU4 AAL Contra 0.11147448071686682
SWU4 AAL Contra 0.06585655439219332
SWU4 AAL Contra 0.22890628663640986
SWU4 AAL Contra 0.13184748348943784
SWU4 AAL Contra 0.12219564776940084
SWU4 AAL Contra 0.11230130254886657
SWU4 AAL Contra 0.16998583970726702
SWU4 AAL Contra 0.11616460534897018
SWU4 AAL Contra 0.13172214549569036
SWU4 AAL Contra 0.2090429269088903
SWU4 AAL Contra 0.08538238416727767
SWU4 AAL Contra 0.22684474953264544
SWU4 AAL Contra 0.2553087486577358
SWU4 AAL Contra 0.12137422039727216
SWU4 AAL Contra 0.23304508915904307
SWU4 AAL Contra 0.08389182409221839
SWU4 AAL Contra 0.10699657047194971
SWU4 AAL Contra 0.18674407827158887
SWU4 AAL Contra 0.08687792337021014
SWU4 AAL Contra 0.11176683148991058
SWU4 AAL Contra 0.19311794946839012
SWU4 AAL Contra 0.13879176804521118
SWU4 AAL Contra 0.17086143101843287
SWU4 AAL Contra 0.1642544798883485
SWU4 AAL Contra 0.18883911121177654
SWU4 AAL Contra 0.16607216822582296
SWU4 AAL Contra 0.1804876835676728
SWU4 AAL Contra 0.1747673951212331
SWU4 AAL Contra 0.16575296477956317
SWU4 AAL Contra 0.15593593090432534
SWU4 AAL Contra 0.09881310566329911
SWU4 AAL Contra 0.12912140296027486
SWU4 AAL Contra 0.09985028962973252
SWU4 AAL Contra 0.1320064939019212
SWU4 AAL Contra 0.11927034189921638
SWU4 AAL Contra 0.1436662225054038
SWU4 AAL Contra 0.14737566411818065
SWU4 AAL Contra 0.09566095233170487
SWU4 AAL Contra 0.21482921938620964
SWU4 AAL Contra 0.15860659186936865
SWU4 AAL Contra 0.1935586181978175
SWU4 AAL Contra 0.18284114611922275
SWU4 AAL Contra 0.1526344845792273
SWU4 AAL Contra 0.16141132685412696
SWU4 AAL Contra 0.15983748021876046
SWU4 AAL Contra 0.16083975872238634
SWU4 AAL Contra 0.1394676595055847
SWU4 AAL Contra 0.10584114146805086
SWU4 AAL Contra 0.16115298849636675
SWU4 AAL Contra 0.18852475674502295
SWU4 AAL Contra 0.14729950117641658
SWU4 AAL Contra 0.17134478389789431
SWU4 AAL Contra 0.13283474249130017
SWU4 AAL Contra 0.1309090771981397
SWU4 AAL Contra 0.16590934363265034
SWU4 AAL Contra 0.15419808508399677
SWU4 AAL Contra 0.09374440016439824
SWU4 AAL Contra 0.17919213402800074
SWU4 AAL Contra 0.23979622718696256
SWU4 AAL Contra 0.11608080359676648
SWU4 AAL Contra 0.14333995756123727
SWU4 AAL Contra 0.11867772701688394
SWU4 AAL Contra 0.15592793963364415
SWU4 AAL Contra 0.12395485920912148
SWU4 AAL Contra 0.2292371318657399
SWU4 AAL Contra 0.17532498517190592
SWU4 AAL Contra 0.17717232513388148
SWU4 AAL Contra 0.1520389317778337
SWU4 AAL Contra 0.13187988663772357
SWU4 AAL Contra 0.14438342760809483
SWU4 AAL Contra 0.16333557161168397
SWU4 AAL Contra 0.07090725157382098
SWU4 AAL Contra 0.1186762762610002
SWU4 AAL Contra 0.13659689734797278
SWU4 AAL Contra 0.14149132866351552
SWU4 AAL Contra 0.22159561104443593
SWU4 AAL Contra 0.19139827083750766
SWU4 AAL Contra 0.16389792983466533
SWU4 AAL Contra 0.22740157328593244
SWU4 AAL Contra 0.1188095564439293
SWU4 AAL Contra 0.15486672708081367
SWU4 AAL Contra 0.14586167365851832
SWU4 AAL Contra 0.17129207803322272
SWU4 AAL Contra 0.045096393217515254
SWU4 AAL Contra 0.1382802279989182
SWU4 AAL Contra 0.13942407586604033
SWU4 AAL Contra 0.16553362157242008
SWU4 AAL Contra 0.07088553958934289
SWU4 AAL Contra 0.22082923112382982
SWU4 AAL Contra 0.13563642939085738
SWU4 AAL Contra 0.11600190956694845
SWU4 AAL Contra 0.14521998893474986
SWU4 AAL Contra 0.1611748082851808
SWU4 AAL Contra 0.1346628604708968
SWU4 AAL Contra 0.2318615527748836
SWU4 AAL Contra 0.1961547093471277
SWU4 AAL Contra 0.17336868582197432
SWU4 AAL Contra 0.1327517157046312
SWU4 AAL Contra 0.20139821350713244
SWU4 AAL Contra 0.1257474985380282
SWU4 AAL Contra 0.16384069288607947
SWU4 AAL Contra 0.2124979598323197
SWU4 AAL Contra 0.10266441045094796
SWU4 AAL Contra 0.19548258397007803
SWU4 AAL Contra 0.10297699481865286
SWU4 AAL Contra 0.1956406558939678
SWU4 AAL Contra 0.15089204262591346
SWU4 AAL Contra 0.2222031657386474
SWU4 AAL Contra 0.1895080038338092
SWU4 AAL Contra 0.10299194476409666
SWU4 AAL Contra 0.1253980159567134
SWU4 AAL Contra 0.2444993614677468
SWU4 AAL Contra 0.13239110131027848
SWU4 AAL Contra 0.16454612663040608
SWU4 AAL Contra 0.12442695986130119
SWU4 AAL Contra 0.16885200419532811
SWU4 AAL Contra 0.1707023154811798
SWU4 AAL Contra 0.15818791009913344
SWU4 AAL Contra 0.14550381536425536
SWU4 AAL Contra 0.11399685585206473
SWU4 AAL Contra 0.17240714391876744
SWU4 AAL Contra 0.13951048288784
SWU4 AAL Contra 0.17617435132009426
SWU4 AAL Contra 0.14185204908499793
SWU4 AAL Contra 0.15930204987266308
SWU4 AAL Contra 0.15841733486810702
SWU4 AAL Contra 0.09880246826482553
SWU4 AAL Contra 0.11733699578397372
SWU4 AAL Contra 0.11707602929437083
SWU4 AAL Contra 0.12115067719335776
SWU4 AAL Contra 0.20293502527753082
SWU4 AAL Contra 0.19485325252772265
SWU4 AAL Contra 0.09328077178642265
SWU4 AAL Contra 0.15191514169632894
SWU4 AAL Contra 0.13042097178909673
Dataset Atlas Type Value
HNU1 AAL Ipsi 0.9586392315690112
HNU1 AAL Ipsi 0.9642230607259381
HNU1 AAL Ipsi 0.9957560006521285
HNU1 AAL Ipsi 0.954839617425516
HNU1 AAL Ipsi 0.9566548425558918
HNU1 AAL Ipsi 0.9721664353687549
HNU1 AAL Ipsi 0.9105371480302424
HNU1 AAL Ipsi 0.9698551488158436
HNU1 AAL Ipsi 0.9703000964869962
HNU1 AAL Ipsi 0.8741618442374726
HNU1 AAL Ipsi 0.9831049179112775
HNU1 AAL Ipsi 0.9917066470997723
HNU1 AAL Ipsi 0.9916873443099069
HNU1 AAL Ipsi 0.9437907146293733
HNU1 AAL Ipsi 0.981625295730219
HNU1 AAL Ipsi 0.9664445412713936
HNU1 AAL Ipsi 0.9683100505517204
HNU1 AAL Ipsi 0.9464864964139514
HNU1 AAL Ipsi 0.9482978096442533
HNU1 AAL Ipsi 0.9914785134503912
HNU1 AAL Ipsi 0.9500348905816762
HNU1 AAL Ipsi 0.9412837569690259
