Dataset Atlas Type Value
NYU_2 DKT Ipsi 0.2604078554878049
NYU_2 DKT Ipsi 0.3361925951219512
NYU_2 DKT Ipsi 0.37186098109756094
NYU_2 DKT Ipsi 0.408216831097561
NYU_2 DKT Ipsi 0.3227255146341463
NYU_2 DKT Ipsi 0.32445831158536587
NYU_2 DKT Ipsi 0.23712706341463413
NYU_2 DKT Ipsi 0.3490254719512195
NYU_2 DKT Ipsi 0.4995587475609756
NYU_2 DKT Ipsi 0.3021875115853659
NYU_2 DKT Ipsi 0.3169605987804878
NYU_2 DKT Ipsi 0.26310748719512195
NYU_2 DKT Ipsi 0.2687874219512195
NYU_2 DKT Ipsi 0.2693507945121951
NYU_2 DKT Ipsi 0.5189965969512195
NYU_2 DKT Ipsi 0.39613356585365855
NYU_2 DKT Ipsi 0.26399294695121955
NYU_2 DKT Ipsi 0.276011075
NYU_2 DKT Ipsi 0.30867210426829267
NYU_2 DKT Ipsi 0.363029481707317
NYU_2 DKT Ipsi 0.29685406219512195
NYU_2 DKT Ipsi 0.327691818292683
NYU_2 DKT Ipsi 0.27583761829268294
NYU_2 DKT Ipsi 0.41485884024390246
NYU_2 DKT Ipsi 0.38335876402439023
NYU_2 DKT Ipsi 0.2924024201219512
NYU_2 DKT Ipsi 0.4322238420731707
NYU_2 DKT Ipsi 0.34162499207317076
NYU_2 DKT Ipsi 0.297177156097561
NYU_2 DKT Ipsi 0.25504922926829265
NYU_2 DKT Ipsi 0.2705820347560976
NYU_2 DKT Ipsi 0.47681778109756096
NYU_2 DKT Ipsi 0.2569648707317073
NYU_2 DKT Ipsi 0.2146554384146342
NYU_2 DKT Ipsi 0.21664353414634147
NYU_2 DKT Ipsi 0.23552374024390244
NYU_2 DKT Ipsi 0.2665899402439024
NYU_2 DKT Ipsi 0.22848416280487804
NYU_2 DKT Ipsi 0.2258823743902439
NYU_2 DKT Ipsi 0.2927027146341463
NYU_2 DKT Ipsi 0.5374450054878048
NYU_2 DKT Ipsi 0.35316962317073175
NYU_2 DKT Ipsi 0.30134867682926825
NYU_2 DKT Ipsi 0.3517232140243903
NYU_2 DKT Ipsi 0.30273077256097564
NYU_2 DKT Ipsi 0.22683330853658534
NYU_2 DKT Ipsi 0.2908243725609756
NYU_2 DKT Ipsi 0.23642265121951217
NYU_2 DKT Ipsi 0.2894223463414634
NYU_2 DKT Ipsi 0.3740733182926829
NYU_2 DKT Ipsi 0.5214268701219512
NYU_2 DKT Ipsi 0.3073077237804878
NYU_2 DKT Ipsi 0.32977985000000004
NYU_2 DKT Ipsi 0.2523873853658537
NYU_2 DKT Ipsi 0.26105314390243906
NYU_2 DKT Ipsi 0.3026586762195122
NYU_2 DKT Ipsi 0.31827613353658535
NYU_2 DKT Ipsi 0.29683062012195127
NYU_2 DKT Ipsi 0.39097259085365854
NYU_2 DKT Ipsi 0.34672314756097566
NYU_2 DKT Ipsi 0.2853083975609756
NYU_2 DKT Ipsi 0.20662752987804878
NYU_2 DKT Ipsi 0.26835603109756095
NYU_2 DKT Ipsi 0.30061971036585367
NYU_2 DKT Ipsi 0.27116707500000004
NYU_2 DKT Ipsi 0.2265103951219512
NYU_2 DKT Ipsi 0.34711962621951215
NYU_2 DKT Ipsi 0.31545688353658535
NYU_2 DKT Ipsi 0.391333931097561
NYU_2 DKT Ipsi 0.2300529487804878
NYU_2 DKT Ipsi 0.3613670134146341
NYU_2 DKT Ipsi 0.6127816817073171
NYU_2 DKT Ipsi 0.48849829207317075
NYU_2 DKT Ipsi 0.27712103048780495
NYU_2 DKT Ipsi 0.2668608152439024
NYU_2 DKT Ipsi 0.37157991707317073
NYU_2 DKT Ipsi 0.5366996731707316
NYU_2 DKT Ipsi 0.4835398243902439
NYU_2 DKT Ipsi 0.24895198536585364
NYU_2 DKT Ipsi 0.24251568414634148
NYU_2 DKT Ipsi 0.35334367926829263
NYU_2 DKT Ipsi 0.23810091646341464
NYU_2 DKT Ipsi 0.24254801036585363
NYU_2 DKT Ipsi 0.3049628432926829
NYU_2 DKT Ipsi 0.25062888475609757
NYU_2 DKT Ipsi 0.3060387030487805
NYU_2 DKT Ipsi 0.2194786475609756
NYU_2 DKT Ipsi 0.41138752987804883
NYU_2 DKT Ipsi 0.2925041676829268
NYU_2 DKT Ipsi 0.20954629085365856
NYU_2 DKT Ipsi 0.2233061512195122
NYU_2 DKT Ipsi 0.27538018414634147
NYU_2 DKT Ipsi 0.2674275256097561
NYU_2 DKT Ipsi 0.3518376487804878
NYU_2 DKT Ipsi 0.4578018237804878
NYU_2 DKT Ipsi 0.29459273658536583
NYU_2 DKT Ipsi 0.4085718201219512
NYU_2 DKT Ipsi 0.3628560853658537
NYU_2 DKT Ipsi 0.40582372804878053
NYU_2 DKT Ipsi 0.33403741097560974
NYU_2 DKT Ipsi 0.22476533475609756
NYU_2 DKT Ipsi 0.28178972926829265
NYU_2 DKT Ipsi 0.31331228414634144
NYU_2 DKT Ipsi 0.5024237481707317
NYU_2 DKT Ipsi 0.23768112378048784
NYU_2 DKT Ipsi 0.3681686164634147
NYU_2 DKT Ipsi 0.2733506182926829
NYU_2 DKT Ipsi 0.2898838329268293
NYU_2 DKT Ipsi 0.37445158536585366
NYU_2 DKT Ipsi 0.29274931219512196
NYU_2 DKT Ipsi 0.3337580274390244
NYU_2 DKT Ipsi 0.4922615463414634
NYU_2 DKT Ipsi 0.3306459847560976
NYU_2 DKT Ipsi 0.4615342981707317
NYU_2 DKT Ipsi 0.2698857725609756
NYU_2 DKT Ipsi 0.43556223109756104
NYU_2 DKT Ipsi 0.3027458408536585
NYU_2 DKT Ipsi 0.39000641585365853
NYU_2 DKT Ipsi 0.38824440304878044
NYU_2 DKT Ipsi 0.3824612506097561
NYU_2 DKT Ipsi 0.331347793902439
NYU_2 DKT Ipsi 0.48953085487804876
NYU_2 DKT Ipsi 0.23471466341463415
NYU_2 DKT Ipsi 0.32413611280487803
NYU_2 DKT Ipsi 0.1956941768292683
NYU_2 DKT Ipsi 0.34888702865853655
NYU_2 DKT Ipsi 0.35782650731707316
NYU_2 DKT Ipsi 0.22176625000000003
NYU_2 DKT Ipsi 0.26409863414634144
NYU_2 DKT Ipsi 0.2558261207317073
NYU_2 DKT Ipsi 0.4075587597560975
NYU_2 DKT Ipsi 0.28152972256097564
NYU_2 DKT Ipsi 0.35352579756097563
NYU_2 DKT Ipsi 0.2455533634146341
NYU_2 DKT Ipsi 0.24220969207317075
NYU_2 DKT Ipsi 0.25478226524390246
NYU_2 DKT Ipsi 0.5578238975609755
NYU_2 DKT Ipsi 0.2450591012195122
NYU_2 DKT Ipsi 0.2979140987804878
NYU_2 DKT Ipsi 0.26696859939024387
NYU_2 DKT Ipsi 0.23865256341463417
NYU_2 DKT Ipsi 0.38258136890243893
NYU_2 DKT Ipsi 0.3844066896341464
NYU_2 DKT Ipsi 0.30423324512195127
NYU_2 DKT Ipsi 0.3685177902439024
NYU_2 DKT Ipsi 0.32529361829268294
NYU_2 DKT Ipsi 0.43943111341463414
NYU_2 DKT Ipsi 0.2766152237804878
NYU_2 DKT Ipsi 0.31350377256097567
NYU_2 DKT Ipsi 0.204699525
NYU_2 DKT Ipsi 0.34943933292682927
NYU_2 DKT Ipsi 0.3601292335365854
NYU_2 DKT Ipsi 0.26689205975609753
NYU_2 DKT Ipsi 0.3198158969512195
NYU_2 DKT Ipsi 0.21918256158536586
NYU_2 DKT Ipsi 0.2189168432926829
NYU_2 DKT Ipsi 0.28236786219512194
NYU_2 DKT Ipsi 0.2111449963414634
NYU_2 DKT Ipsi 0.23741935609756099
NYU_2 DKT Ipsi 0.22769308414634146
NYU_2 DKT Ipsi 0.24944883414634147
NYU_2 DKT Ipsi 0.3806975243902439
NYU_2 DKT Ipsi 0.3130648585365854
NYU_2 DKT Ipsi 0.3202251445121951
NYU_2 DKT Ipsi 0.2467472975609756
NYU_2 DKT Ipsi 0.37800212317073173
NYU_2 DKT Ipsi 0.37560984634146344
NYU_2 DKT Ipsi 0.2764998585365854
NYU_2 DKT Ipsi 0.255357931097561
NYU_2 DKT Ipsi 0.27083343292682927
NYU_2 DKT Ipsi 0.47101304878048783
NYU_2 DKT Ipsi 0.3134955524390244
NYU_2 DKT Ipsi 0.31104383231707317
NYU_2 DKT Ipsi 0.29322875853658537
NYU_2 DKT Ipsi 0.3748663878048781
NYU_2 DKT Ipsi 0.41538830731707316
NYU_2 DKT Ipsi 0.33751972012195125
NYU_2 DKT Ipsi 0.2917466817073171
NYU_2 DKT Ipsi 0.452296643902439
NYU_2 DKT Ipsi 0.24101304390243902
NYU_2 DKT Ipsi 0.3048551079268293
NYU_2 DKT Ipsi 0.32946981707317075
NYU_2 DKT Ipsi 0.2698403664634146
NYU_2 DKT Ipsi 0.2863722426829268
NYU_2 DKT Ipsi 0.3169517493902439
NYU_2 DKT Ipsi 0.29129659817073167
NYU_2 DKT Ipsi 0.24901965487804875
NYU_2 DKT Ipsi 0.29561828414634145
NYU_2 DKT Ipsi 0.21268595182926828
NYU_2 DKT Ipsi 0.4270894024390244
NYU_2 DKT Ipsi 0.23474949329268296
NYU_2 DKT Ipsi 0.21461287987804875
NYU_2 DKT Ipsi 0.3884183878048781
NYU_2 DKT Ipsi 0.30359525548780486
NYU_2 DKT Ipsi 0.4548513615853659
NYU_2 DKT Ipsi 0.3803956414634147
NYU_2 DKT Ipsi 0.44764657743902436
NYU_2 DKT Ipsi 0.3224517341463415
NYU_2 DKT Ipsi 0.2758633176829268
NYU_2 DKT Ipsi 0.31095912195121955
NYU_2 DKT Ipsi 0.39650223231707316
NYU_2 DKT Ipsi 0.32717621158536586
NYU_2 DKT Ipsi 0.26540343841463415
NYU_2 DKT Ipsi 0.25120924085365853
NYU_2 DKT Ipsi 0.29272759329268294
NYU_2 DKT Ipsi 0.4450974798780488
NYU_2 DKT Ipsi 0.23213597743902437
NYU_2 DKT Ipsi 0.2761805524390244
NYU_2 DKT Ipsi 0.422248468902439
NYU_2 DKT Ipsi 0.25881961585365854
NYU_2 DKT Ipsi 0.30585503780487805
NYU_2 DKT Ipsi 0.2834908335365854
NYU_2 DKT Ipsi 0.28523381402439024
NYU_2 DKT Ipsi 0.457812868902439
NYU_2 DKT Ipsi 0.24972730548780486
NYU_2 DKT Ipsi 0.30848173841463417
NYU_2 DKT Ipsi 0.22537563048780487
NYU_2 DKT Ipsi 0.3164388914634146
NYU_2 DKT Ipsi 0.40935670060975604
NYU_2 DKT Ipsi 0.2919082902439024
NYU_2 DKT Ipsi 0.23019040182926828
NYU_2 DKT Ipsi 0.2897143012195122
NYU_2 DKT Ipsi 0.2181332987804878
NYU_2 DKT Ipsi 0.38872373780487807
NYU_2 DKT Ipsi 0.2338920713414634
NYU_2 DKT Ipsi 0.314047512804878
NYU_2 DKT Ipsi 0.3256260786585366
NYU_2 DKT Ipsi 0.2716081493902439
NYU_2 DKT Ipsi 0.3262842262195122
NYU_2 DKT Ipsi 0.2836644329268293
NYU_2 DKT Ipsi 0.3869783743902439
NYU_2 DKT Ipsi 0.3039183402439024
NYU_2 DKT Ipsi 0.3090816365853659
NYU_2 DKT Ipsi 0.22775394085365858
NYU_2 DKT Ipsi 0.40439716524390246
NYU_2 DKT Ipsi 0.3079654713414634
NYU_2 DKT Ipsi 0.342489425
NYU_2 DKT Ipsi 0.3218785841463414
NYU_2 DKT Ipsi 0.49012285792682925
NYU_2 DKT Ipsi 0.29841662682926823
NYU_2 DKT Ipsi 0.3194149737804878
NYU_2 DKT Ipsi 0.35705612499999995
NYU_2 DKT Ipsi 0.3163823554878049
NYU_2 DKT Ipsi 0.29209206463414633
NYU_2 DKT Ipsi 0.2683921670731707
NYU_2 DKT Ipsi 0.22707808597560977
NYU_2 DKT Ipsi 0.2819712158536586
NYU_2 DKT Ipsi 0.19077406646341463
NYU_2 DKT Ipsi 0.29839899390243896
NYU_2 DKT Ipsi 0.2401296280487805
NYU_2 DKT Ipsi 0.33002237682926827
NYU_2 DKT Ipsi 0.34963026341463416
NYU_2 DKT Ipsi 0.20676431402439022
NYU_2 DKT Ipsi 0.2708737201219512
NYU_2 DKT Ipsi 0.524553668902439
NYU_2 DKT Ipsi 0.2581077487804878
NYU_2 DKT Ipsi 0.42519047499999996
NYU_2 DKT Ipsi 0.2294047073170732
NYU_2 DKT Ipsi 0.34958937439024396
NYU_2 DKT Ipsi 0.2074300804878049
NYU_2 DKT Ipsi 0.30912754329268294
NYU_2 DKT Ipsi 0.24712709756097564
NYU_2 DKT Ipsi 0.25365190304878055
NYU_2 DKT Ipsi 0.22888433292682925
NYU_2 DKT Ipsi 0.2640449774390244
NYU_2 DKT Ipsi 0.3413611981707317
NYU_2 DKT Ipsi 0.37377535670731704
NYU_2 DKT Ipsi 0.3090380146341463
NYU_2 DKT Ipsi 0.5282879396341463
NYU_2 DKT Ipsi 0.26826315487804875
NYU_2 DKT Ipsi 0.40308197073170726
NYU_2 DKT Ipsi 0.2880905975609756
NYU_2 DKT Ipsi 0.25381561219512194
NYU_2 DKT Ipsi 0.26667594390243904
NYU_2 DKT Ipsi 0.2658696670731707
NYU_2 DKT Ipsi 0.2372922774390244
NYU_2 DKT Ipsi 0.19364305975609755
NYU_2 DKT Ipsi 0.3172037902439025
NYU_2 DKT Ipsi 0.266619262804878
NYU_2 DKT Ipsi 0.5979928329268293
NYU_2 DKT Ipsi 0.2905765274390244
NYU_2 DKT Ipsi 0.3152637140243903
NYU_2 DKT Ipsi 0.2376727146341463
NYU_2 DKT Ipsi 0.5307972176829269
NYU_2 DKT Ipsi 0.5058055725609757
NYU_2 DKT Ipsi 0.4464637170731707
NYU_2 DKT Ipsi 0.3675112036585366
NYU_2 DKT Ipsi 0.2641493585365854
NYU_2 DKT Ipsi 0.28873490060975604
NYU_2 DKT Ipsi 0.21683228841463417
NYU_2 DKT Ipsi 0.29451095548780487
NYU_2 DKT Ipsi 0.36816245975609757
NYU_2 DKT Ipsi 0.27696629268292683
NYU_2 DKT Ipsi 0.259420843902439
NYU_2 DKT Ipsi 0.3872326158536586
NYU_2 DKT Ipsi 0.33194506158536585
NYU_2 DKT Ipsi 0.21700708963414633
NYU_2 DKT Ipsi 0.3235834762195122
NYU_2 DKT Ipsi 0.2505746006097561
NYU_2 DKT Ipsi 0.5599319426829268
NYU_2 DKT Ipsi 0.27782197439024386
NYU_2 DKT Ipsi 0.2719840390243903
NYU_2 DKT Ipsi 0.37239680121951213
NYU_2 DKT Ipsi 0.332197668292683
NYU_2 DKT Ipsi 0.5069604975609755
NYU_2 DKT Ipsi 0.22886698963414637
NYU_2 DKT Ipsi 0.29992314329268294
NYU_2 DKT Ipsi 0.3080064006097561
NYU_2 DKT Ipsi 0.23926744878048778
NYU_2 DKT Ipsi 0.26203380426829265
NYU_2 DKT Ipsi 0.30780077134146344
NYU_2 DKT Ipsi 0.2603909262195122
NYU_2 DKT Ipsi 0.2172820426829268
NYU_2 DKT Ipsi 0.21553601158536587
NYU_2 DKT Ipsi 0.44812207439024393
NYU_2 DKT Ipsi 0.2982464317073171
NYU_2 DKT Ipsi 0.3430045274390244
NYU_2 DKT Ipsi 0.37437811585365854
NYU_2 DKT Ipsi 0.36827519756097565
NYU_2 DKT Ipsi 0.5303277951219512
NYU_2 DKT Ipsi 0.3362469018292683
NYU_2 DKT Ipsi 0.21872570914634143
NYU_2 DKT Ipsi 0.3273409817073171
NYU_2 DKT Ipsi 0.24067821097560976
NYU_2 DKT Ipsi 0.26569236463414636
NYU_2 DKT Ipsi 0.39200803109756094
NYU_2 DKT Ipsi 0.4158830201219512
NYU_2 DKT Ipsi 0.490871225
NYU_2 DKT Ipsi 0.2544618256097561
NYU_2 DKT Ipsi 0.2599465975609756
NYU_2 DKT Ipsi 0.45453701524390244
NYU_2 DKT Ipsi 0.2639637091463415
NYU_2 DKT Ipsi 0.23078306158536585
NYU_2 DKT Ipsi 0.3405488304878049
NYU_2 DKT Ipsi 0.2268594073170732
NYU_2 DKT Ipsi 0.3264145963414634
NYU_2 DKT Ipsi 0.4709195445121951
NYU_2 DKT Ipsi 0.2801268902439024
NYU_2 DKT Ipsi 0.25717271219512194
NYU_2 DKT Ipsi 0.3604094554878049
NYU_2 DKT Ipsi 0.3933748384146342
NYU_2 DKT Ipsi 0.3127226823170731
NYU_2 DKT Ipsi 0.29487217317073167
NYU_2 DKT Hom 0.5800232195121952
NYU_2 DKT Hom 0.6425771463414633
NYU_2 DKT Hom 0.6592859512195121
NYU_2 DKT Hom 0.6302622439024391
NYU_2 DKT Hom 0.6586573902439025
NYU_2 DKT Hom 0.6643154390243903
NYU_2 DKT Hom 0.5938056829268292
NYU_2 DKT Hom 0.5925089268292683
NYU_2 DKT Hom 0.6734176341463415
NYU_2 DKT Hom 0.5933478292682927
NYU_2 DKT Hom 0.6649321463414635
NYU_2 DKT Hom 0.8313976829268293
NYU_2 DKT Hom 0.6624421707317073
NYU_2 DKT Hom 0.5159526341463414
NYU_2 DKT Hom 0.6061808048780488
NYU_2 DKT Hom 0.6696413658536585
NYU_2 DKT Hom 0.7722505121951221
NYU_2 DKT Hom 0.6534408048780488
NYU_2 DKT Hom 0.6750566341463414
NYU_2 DKT Hom 0.6077308292682927
NYU_2 DKT Hom 0.622737756097561
NYU_2 DKT Hom 0.8295811707317075
NYU_2 DKT Hom 0.6563875609756098
NYU_2 DKT Hom 0.5923148780487805
NYU_2 DKT Hom 0.7471828780487805
NYU_2 DKT Hom 0.6416969268292684
NYU_2 DKT Hom 0.6265937804878049
NYU_2 DKT Hom 0.7147177073170732
NYU_2 DKT Hom 0.6556340487804878
NYU_2 DKT Hom 0.6948615609756098
NYU_2 DKT Hom 0.6895860243902439
NYU_2 DKT Hom 0.627608219512195
NYU_2 DKT Hom 0.7092936585365853
NYU_2 DKT Hom 0.6025723170731707
NYU_2 DKT Hom 0.588374
NYU_2 DKT Hom 0.6879570731707316
NYU_2 DKT Hom 0.7404293658536586
NYU_2 DKT Hom 0.6544388048780487
NYU_2 DKT Hom 0.6572460243902439
NYU_2 DKT Hom 0.6750402682926829
NYU_2 DKT Hom 0.6941960487804878
NYU_2 DKT Hom 0.635808975609756
NYU_2 DKT Hom 0.643652243902439
NYU_2 DKT Hom 0.6659715121951219
NYU_2 DKT Hom 0.7177404878048781
NYU_2 DKT Hom 0.6615158780487805
NYU_2 DKT Hom 0.7165138048780487
NYU_2 DKT Hom 0.7039323658536585
NYU_2 DKT Hom 0.6189643170731708
NYU_2 DKT Hom 0.6967635853658537
NYU_2 DKT Hom 0.6080639512195122
NYU_2 DKT Hom 0.5893973170731707
NYU_2 DKT Hom 0.8129773902439023
NYU_2 DKT Hom 0.6075839999999999
NYU_2 DKT Hom 0.6121058292682928
NYU_2 DKT Hom 0.8348227804878048
NYU_2 DKT Hom 0.6303784878048782
NYU_2 DKT Hom 0.700502243902439
NYU_2 DKT Hom 0.6835433658536585
NYU_2 DKT Hom 0.6155838536585365
NYU_2 DKT Hom 0.6579291219512196
NYU_2 DKT Hom 0.6236669024390243
NYU_2 DKT Hom 0.6716848536585365
NYU_2 DKT Hom 0.7194133658536584
NYU_2 DKT Hom 0.6179125609756098
NYU_2 DKT Hom 0.5842508536585366
NYU_2 DKT Hom 0.6806002682926829
NYU_2 DKT Hom 0.6581661707317074
NYU_2 DKT Hom 0.6660618292682927
NYU_2 DKT Hom 0.628869243902439
NYU_2 DKT Hom 0.6736375365853658
NYU_2 DKT Hom 0.7228923658536586
NYU_2 DKT Hom 0.5302318292682927
NYU_2 DKT Hom 0.6905780975609755
NYU_2 DKT Hom 0.6376713902439024
NYU_2 DKT Hom 0.6170689512195122
NYU_2 DKT Hom 0.6459875365853658
NYU_2 DKT Hom 0.7265005609756098
NYU_2 DKT Hom 0.6869558048780487
NYU_2 DKT Hom 0.616123756097561
NYU_2 DKT Hom 0.576232243902439
NYU_2 DKT Hom 0.6824510975609757
NYU_2 DKT Hom 0.6558930731707318
NYU_2 DKT Hom 0.5078982926829267
NYU_2 DKT Hom 0.6634681463414633
NYU_2 DKT Hom 0.6021267073170732
NYU_2 DKT Hom 0.7013879756097561
NYU_2 DKT Hom 0.6726656341463415
NYU_2 DKT Hom 0.6473991463414633
NYU_2 DKT Hom 0.6312893902439024
NYU_2 DKT Hom 0.6606691219512195
NYU_2 DKT Hom 0.5792539024390244
NYU_2 DKT Hom 0.6575521463414634
NYU_2 DKT Hom 0.6167406341463415
NYU_2 DKT Hom 0.7476419512195123
NYU_2 DKT Hom 0.6159760487804878
NYU_2 DKT Hom 0.6435906097560976
NYU_2 DKT Hom 0.6421420731707317
NYU_2 DKT Hom 0.6218453414634146
NYU_2 DKT Hom 0.6237143902439024
NYU_2 DKT Hom 0.6434995609756098
NYU_2 DKT Hom 0.6205565121951219
NYU_2 DKT Hom 0.690678512195122
NYU_2 DKT Hom 0.6907923170731707
NYU_2 DKT Hom 0.6994524146341463
NYU_2 DKT Hom 0.6514459756097561
NYU_2 DKT Hom 0.6102811951219511
NYU_2 DKT Hom 0.5885723902439024
NYU_2 DKT Hom 0.6622550487804878
NYU_2 DKT Hom 0.6223957073170732
NYU_2 DKT Hom 0.6374854390243903
NYU_2 DKT Hom 0.6377683658536585
NYU_2 DKT Hom 0.8100562195121953
NYU_2 DKT Hom 0.6436821951219512
NYU_2 DKT Hom 0.7650252195121952
NYU_2 DKT Hom 0.6396856097560977
NYU_2 DKT Hom 0.6428869268292683
NYU_2 DKT Hom 0.682223780487805
NYU_2 DKT Hom 0.6567258292682927
NYU_2 DKT Hom 0.7581713414634146
NYU_2 DKT Hom 0.7272548292682927
NYU_2 DKT Hom 0.6532865609756098
NYU_2 DKT Hom 0.6185177804878048
NYU_2 DKT Hom 0.7247269756097561
NYU_2 DKT Hom 0.6213364634146341
NYU_2 DKT Hom 0.5962854390243901
NYU_2 DKT Hom 0.6058656097560975
NYU_2 DKT Hom 0.7504006097560976
NYU_2 DKT Hom 0.5725900487804878
NYU_2 DKT Hom 0.5790708536585366
NYU_2 DKT Hom 0.5776661951219513
NYU_2 DKT Hom 0.6349582926829268
NYU_2 DKT Hom 0.761793731707317
NYU_2 DKT Hom 0.5133727560975611
NYU_2 DKT Hom 0.6746576097560976
NYU_2 DKT Hom 0.6782676829268292
NYU_2 DKT Hom 0.5996289268292683
NYU_2 DKT Hom 0.6749033658536585
NYU_2 DKT Hom 0.6682846097560975
NYU_2 DKT Hom 0.6508651951219513
NYU_2 DKT Hom 0.7406039512195122
NYU_2 DKT Hom 0.5977826829268292
NYU_2 DKT Hom 0.7953201951219513
NYU_2 DKT Hom 0.6296769999999999
NYU_2 DKT Hom 0.5935241463414633
NYU_2 DKT Hom 0.5711463170731709
NYU_2 DKT Hom 0.6773545853658537
NYU_2 DKT Hom 0.657148
NYU_2 DKT Hom 0.6418886341463415
NYU_2 DKT Hom 0.6745473170731707
NYU_2 DKT Hom 0.7614493170731707
NYU_2 DKT Hom 0.6747955609756099
NYU_2 DKT Hom 0.5772737073170733
NYU_2 DKT Hom 0.7093208292682927
NYU_2 DKT Hom 0.7248207804878048
NYU_2 DKT Hom 0.7968360243902439
NYU_2 DKT Hom 0.6729438780487805
NYU_2 DKT Hom 0.6648678780487804
NYU_2 DKT Hom 0.5575052682926829
NYU_2 DKT Hom 0.6375781951219511
NYU_2 DKT Hom 0.7526290975609755
NYU_2 DKT Hom 0.6861927073170732
NYU_2 DKT Hom 0.6654379024390243
NYU_2 DKT Hom 0.5863092195121951
NYU_2 DKT Hom 0.6957800731707318
NYU_2 DKT Hom 0.6955584390243902
NYU_2 DKT Hom 0.7530062682926829
NYU_2 DKT Hom 0.6935641707317073
NYU_2 DKT Hom 0.6055655121951219
NYU_2 DKT Hom 0.5123942926829268
NYU_2 DKT Hom 0.7201783902439024
NYU_2 DKT Hom 0.619195756097561
NYU_2 DKT Hom 0.6962846341463415
NYU_2 DKT Hom 0.6071803414634146
NYU_2 DKT Hom 0.6644664634146341
NYU_2 DKT Hom 0.7005051463414633
NYU_2 DKT Hom 0.7120079024390245
NYU_2 DKT Hom 0.6028413170731708
NYU_2 DKT Hom 0.689745780487805
NYU_2 DKT Hom 0.6466301707317074
NYU_2 DKT Hom 0.6649127073170731
NYU_2 DKT Hom 0.6246821951219513
NYU_2 DKT Hom 0.6112509024390244
NYU_2 DKT Hom 0.7860020975609755
NYU_2 DKT Hom 0.636713268292683
NYU_2 DKT Hom 0.6846528292682927
NYU_2 DKT Hom 0.5775012195121951
NYU_2 DKT Hom 0.5838604146341463
NYU_2 DKT Hom 0.6440987317073171
NYU_2 DKT Hom 0.6164764390243902
NYU_2 DKT Hom 0.6524469268292683
NYU_2 DKT Hom 0.5982707804878049
NYU_2 DKT Hom 0.8288303414634147
NYU_2 DKT Hom 0.6904519756097561
NYU_2 DKT Hom 0.678931219512195
NYU_2 DKT Hom 0.6959608048780489
NYU_2 DKT Hom 0.6194745853658536
NYU_2 DKT Hom 0.6180439512195122
NYU_2 DKT Hom 0.6097173170731707
NYU_2 DKT Hom 0.5694614146341463
NYU_2 DKT Hom 0.6414601951219512
NYU_2 DKT Hom 0.7067824390243903
NYU_2 DKT Hom 0.7673943658536585
NYU_2 DKT Hom 0.6820088048780488
NYU_2 DKT Hom 0.6963177073170731
NYU_2 DKT Hom 0.6440942439024391
NYU_2 DKT Hom 0.5984542682926829
NYU_2 DKT Hom 0.6508961219512195
NYU_2 DKT Hom 0.7375065365853658
NYU_2 DKT Hom 0.616130731707317
NYU_2 DKT Hom 0.6382119512195121
NYU_2 DKT Hom 0.6868239756097562
NYU_2 DKT Hom 0.5377466585365854
NYU_2 DKT Hom 0.6255810243902439
NYU_2 DKT Hom 0.6179398048780488
NYU_2 DKT Hom 0.640607756097561
NYU_2 DKT Hom 0.683812512195122
NYU_2 DKT Hom 0.6019431951219512
NYU_2 DKT Hom 0.6802713170731707
NYU_2 DKT Hom 0.5906016829268292
NYU_2 DKT Hom 0.692762756097561
NYU_2 DKT Hom 0.6807328536585365
NYU_2 DKT Hom 0.7047601707317074
NYU_2 DKT Hom 0.7953707073170732
NYU_2 DKT Hom 0.7349662926829268
NYU_2 DKT Hom 0.6428177804878049
NYU_2 DKT Hom 0.5859754634146341
NYU_2 DKT Hom 0.7222288292682928
NYU_2 DKT Hom 0.8016826585365854
NYU_2 DKT Hom 0.7225168780487805
NYU_2 DKT Hom 0.6509003170731708
NYU_2 DKT Hom 0.5706600731707318
NYU_2 DKT Hom 0.7100580000000001
NYU_2 DKT Hom 0.6731053414634147
NYU_2 DKT Hom 0.6374327317073171
NYU_2 DKT Hom 0.6391109268292683
NYU_2 DKT Hom 0.6103462195121953
NYU_2 DKT Hom 0.7039632926829269
NYU_2 DKT Hom 0.6465122195121951
NYU_2 DKT Hom 0.7360222926829267
NYU_2 DKT Hom 0.741939243902439
NYU_2 DKT Hom 0.6091709024390245
NYU_2 DKT Hom 0.5757634634146342
NYU_2 DKT Hom 0.6466661707317073
NYU_2 DKT Hom 0.5850103902439022
NYU_2 DKT Hom 0.6725982195121951
NYU_2 DKT Hom 0.7160880487804877
NYU_2 DKT Hom 0.6769335365853658
NYU_2 DKT Hom 0.7503435365853659
NYU_2 DKT Hom 0.6728531951219513
NYU_2 DKT Hom 0.7187466585365854
NYU_2 DKT Hom 0.6889204634146342
NYU_2 DKT Hom 0.6278729024390244
NYU_2 DKT Hom 0.5863188780487804
NYU_2 DKT Hom 0.6442374146341464
NYU_2 DKT Hom 0.7717485609756097
NYU_2 DKT Hom 0.6361612439024389
NYU_2 DKT Hom 0.7119596341463414
NYU_2 DKT Hom 0.6886356097560976
NYU_2 DKT Hom 0.6561569512195121
NYU_2 DKT Hom 0.659982487804878
NYU_2 DKT Hom 0.6883125853658536
NYU_2 DKT Hom 0.6693650000000001
NYU_2 DKT Hom 0.8038932682926829
